,nfetPhig,pfetPhig,capacitance,voltage,finsNumber,tphL,tplH,energy,temperature,finLength,finHeight
3815,0.3824,0.9694,2e-15,0.8,3,1.062555e-11,1.936204e-11,-1.47274e-14,100.0,2.1e-08,3.2e-08
3816,-1.8849,0.6073,2e-15,0.8,3,1.096858e-11,1.385877e-11,-1.509587e-14,100.0,2.1e-08,3.2e-08
3817,0.8013,0.2451,2e-15,0.8,3,1.139605e-11,2.039202e-11,-1.503334e-14,100.0,2.1e-08,3.2e-08
3818,-1.3209,0.8362,2e-15,0.8,3,1.085755e-11,1.491557e-11,-1.490039e-14,100.0,2.1e-08,3.2e-08
3819,-2.4502,-1.2897,2e-15,0.8,3,1.413158e-11,1.289773e-11,-1.488671e-14,100.0,2.1e-08,3.2e-08
3820,0.0,0.0,2e-15,0.8,3,1.203312e-11,1.903576e-11,-1.489258e-14,125.0,2.1e-08,3.2e-08
3821,-0.8014,-0.8294,2e-15,0.8,3,1.319476e-11,1.756088e-11,-1.482585e-14,125.0,2.1e-08,3.2e-08
3822,-0.2677,0.215,2e-15,0.8,3,1.226014e-11,1.841988e-11,-1.502572e-14,125.0,2.1e-08,3.2e-08
3823,1.6757,0.8946,2e-15,0.8,3,1.10762e-11,2.443528e-11,-1.499216e-14,125.0,2.1e-08,3.2e-08
3824,0.2014,1.0447,2e-15,0.8,3,1.077057e-11,1.95198e-11,-1.501908e-14,125.0,2.1e-08,3.2e-08
3825,-1.7987,2.7742,2e-15,0.8,3,9.230117e-12,1.453412e-11,-1.666877e-14,125.0,2.1e-08,3.2e-08
3826,0.656,-1.2719,2e-15,0.8,3,1.408683e-11,2.062149e-11,-1.48052e-14,125.0,2.1e-08,3.2e-08
3827,-0.4937,0.4482,2e-15,0.8,3,1.166796e-11,1.666437e-11,-1.504061e-14,125.0,2.1e-08,3.2e-08
3828,0.3209,1.4379,2e-15,0.8,3,1.034343e-11,1.981276e-11,-1.51083e-14,125.0,2.1e-08,3.2e-08
3829,-0.5189,-0.378,2e-15,0.8,3,1.259251e-11,1.812253e-11,-1.510531e-14,125.0,2.1e-08,3.2e-08
3830,0.5518,0.3415,2e-15,0.8,3,1.152519e-11,2.036531e-11,-1.497211e-14,125.0,2.1e-08,3.2e-08
3831,0.29,-0.1841,2e-15,0.8,3,1.224711e-11,1.971697e-11,-1.496173e-14,125.0,2.1e-08,3.2e-08
3832,0.8485,-0.7446,2e-15,0.8,3,1.291636e-11,2.115124e-11,-1.501033e-14,125.0,2.1e-08,3.2e-08
3833,-1.2438,0.6697,2e-15,0.8,3,1.111109e-11,1.561017e-11,-1.51342e-14,125.0,2.1e-08,3.2e-08
3834,0.6131,-1.1911,2e-15,0.8,3,1.365915e-11,2.051033e-11,-1.489753e-14,125.0,2.1e-08,3.2e-08
3835,0.3824,0.9694,2e-15,0.8,3,1.082927e-11,1.995302e-11,-1.513576e-14,125.0,2.1e-08,3.2e-08
3836,-1.8849,0.6073,2e-15,0.8,3,1.162524e-11,1.431605e-11,-1.521119e-14,125.0,2.1e-08,3.2e-08
3837,0.8013,0.2451,2e-15,0.8,3,1.187522e-11,2.102596e-11,-1.497928e-14,125.0,2.1e-08,3.2e-08
3838,-1.3209,0.8362,2e-15,0.8,3,1.094392e-11,1.542704e-11,-1.512093e-14,125.0,2.1e-08,3.2e-08
3839,-2.4502,-1.2897,2e-15,0.8,3,1.438413e-11,1.331361e-11,-1.498905e-14,125.0,2.1e-08,3.2e-08
3840,0.0,0.0,2e-15,0.8,3,1.156562e-11,1.820504e-11,-1.490713e-14,75.0,2.1e-08,3.2e-08
3841,-0.8014,-0.8294,2e-15,0.8,3,1.24839e-11,1.549157e-11,-1.465908e-14,75.0,2.1e-08,3.2e-08
3842,-0.2677,0.215,2e-15,0.8,3,1.170082e-11,1.766895e-11,-1.495236e-14,75.0,2.1e-08,3.2e-08
3843,1.6757,0.8946,2e-15,0.8,3,1.045256e-11,2.255496e-11,-1.475739e-14,75.0,2.1e-08,3.2e-08
3844,0.2014,1.0447,2e-15,0.8,3,1.036997e-11,1.837204e-11,-1.470097e-14,75.0,2.1e-08,3.2e-08
3845,-1.7987,2.7742,2e-15,0.8,3,8.805593e-12,1.362687e-11,-1.598546e-14,75.0,2.1e-08,3.2e-08
3846,0.656,-1.2719,2e-15,0.8,3,1.325094e-11,1.944253e-11,-1.478999e-14,75.0,2.1e-08,3.2e-08
3847,-0.4937,0.4482,2e-15,0.8,3,1.108954e-11,1.722313e-11,-1.498277e-14,75.0,2.1e-08,3.2e-08
3848,0.3209,1.4379,2e-15,0.8,3,9.966378e-12,1.865978e-11,-1.492762e-14,75.0,2.1e-08,3.2e-08
3849,-0.5189,-0.378,2e-15,0.8,3,1.196196e-11,1.716732e-11,-1.483215e-14,75.0,2.1e-08,3.2e-08
3850,0.5518,0.3415,2e-15,0.8,3,1.110424e-11,1.919949e-11,-1.491283e-14,75.0,2.1e-08,3.2e-08
3851,0.29,-0.1841,2e-15,0.8,3,1.178183e-11,1.857098e-11,-1.487205e-14,75.0,2.1e-08,3.2e-08
3852,0.8485,-0.7446,2e-15,0.8,3,1.244579e-11,1.992379e-11,-1.496886e-14,75.0,2.1e-08,3.2e-08
3853,-1.2438,0.6697,2e-15,0.8,3,1.082919e-11,1.459386e-11,-1.493825e-14,75.0,2.1e-08,3.2e-08
3854,0.6131,-1.1911,2e-15,0.8,3,1.313935e-11,1.933836e-11,-1.478788e-14,75.0,2.1e-08,3.2e-08
3855,0.3824,0.9694,2e-15,0.8,3,1.043301e-11,1.879987e-11,-1.466909e-14,75.0,2.1e-08,3.2e-08
3856,-1.8849,0.6073,2e-15,0.8,3,1.081415e-11,1.344011e-11,-1.494385e-14,75.0,2.1e-08,3.2e-08
3857,0.8013,0.2451,2e-15,0.8,3,1.118571e-11,1.981135e-11,-1.497412e-14,75.0,2.1e-08,3.2e-08
3858,-1.3209,0.8362,2e-15,0.8,3,1.06572e-11,1.444729e-11,-1.498948e-14,75.0,2.1e-08,3.2e-08
3859,-2.4502,-1.2897,2e-15,0.8,3,1.374236e-11,1.250477e-11,-1.488816e-14,75.0,2.1e-08,3.2e-08
3860,0.0,0.0,2e-15,0.8,3,1.117786e-11,1.733827e-11,-1.491097e-14,25.0,2.1e-08,3.2e-08
3861,-0.8014,-0.8294,2e-15,0.8,3,1.220997e-11,1.458793e-11,-1.462973e-14,25.0,2.1e-08,3.2e-08
3862,-0.2677,0.215,2e-15,0.8,3,1.110637e-11,1.583834e-11,-1.478471e-14,25.0,2.1e-08,3.2e-08
3863,1.6757,0.8946,2e-15,0.8,3,1.011278e-11,2.113829e-11,-1.456674e-14,25.0,2.1e-08,3.2e-08
3864,0.2014,1.0447,2e-15,0.8,3,1.001209e-11,1.774704e-11,-1.479843e-14,25.0,2.1e-08,3.2e-08
3865,-1.7987,2.7742,2e-15,0.8,3,8.596554e-12,1.286704e-11,-1.548926e-14,25.0,2.1e-08,3.2e-08
3866,0.656,-1.2719,2e-15,0.8,3,1.281642e-11,1.839324e-11,-1.475849e-14,25.0,2.1e-08,3.2e-08
3867,-0.4937,0.4482,2e-15,0.8,3,1.064078e-11,1.523648e-11,-1.490428e-14,25.0,2.1e-08,3.2e-08
3868,0.3209,1.4379,2e-15,0.8,3,9.618703e-12,1.799186e-11,-1.512263e-14,25.0,2.1e-08,3.2e-08
3869,-0.5189,-0.378,2e-15,0.8,3,1.160733e-11,1.517714e-11,-1.478012e-14,25.0,2.1e-08,3.2e-08
3870,0.5518,0.3415,2e-15,0.8,3,1.071906e-11,1.846603e-11,-1.485781e-14,25.0,2.1e-08,3.2e-08
3871,0.29,-0.1841,2e-15,0.8,3,1.136541e-11,1.792134e-11,-1.478125e-14,25.0,2.1e-08,3.2e-08
3872,0.8485,-0.7446,2e-15,0.8,3,1.201331e-11,1.886784e-11,-1.4879e-14,25.0,2.1e-08,3.2e-08
3873,-1.2438,0.6697,2e-15,0.8,3,1.055759e-11,1.376367e-11,-1.46404e-14,25.0,2.1e-08,3.2e-08
3874,0.6131,-1.1911,2e-15,0.8,3,1.292132e-11,1.722423e-11,-1.482795e-14,25.0,2.1e-08,3.2e-08
3875,0.3824,0.9694,2e-15,0.8,3,1.00728e-11,1.811492e-11,-1.476791e-14,25.0,2.1e-08,3.2e-08
3876,-1.8849,0.6073,2e-15,0.8,3,1.054452e-11,1.26981e-11,-1.49283e-14,25.0,2.1e-08,3.2e-08
3877,0.8013,0.2451,2e-15,0.8,3,1.080774e-11,1.87574e-11,-1.476203e-14,25.0,2.1e-08,3.2e-08
3878,-1.3209,0.8362,2e-15,0.8,3,1.020816e-11,1.362942e-11,-1.462625e-14,25.0,2.1e-08,3.2e-08
3879,-2.4502,-1.2897,2e-15,0.8,3,1.275256e-11,1.177955e-11,-1.487829e-14,25.0,2.1e-08,3.2e-08
3880,0.0,0.0,2e-15,0.8,3,1.132005e-11,1.699029e-11,-1.47286e-14,0.0,2.1e-08,3.2e-08
3881,-0.8014,-0.8294,2e-15,0.8,3,1.206059e-11,1.423893e-11,-1.48791e-14,0.0,2.1e-08,3.2e-08
3882,-0.2677,0.215,2e-15,0.8,3,1.075083e-11,1.535131e-11,-1.488473e-14,0.0,2.1e-08,3.2e-08
3883,1.6757,0.8946,2e-15,0.8,3,1.010021e-11,2.065501e-11,-1.489384e-14,0.0,2.1e-08,3.2e-08
3884,0.2014,1.0447,2e-15,0.8,3,9.881281e-12,1.739878e-11,-1.478701e-14,0.0,2.1e-08,3.2e-08
3885,-1.7987,2.7742,2e-15,0.8,3,8.50416e-12,1.256617e-11,-1.53319e-14,0.0,2.1e-08,3.2e-08
3886,0.656,-1.2719,2e-15,0.8,3,1.263342e-11,1.832651e-11,-1.475045e-14,0.0,2.1e-08,3.2e-08
3887,-0.4937,0.4482,2e-15,0.8,3,1.049179e-11,1.486583e-11,-1.466638e-14,0.0,2.1e-08,3.2e-08
3888,0.3209,1.4379,2e-15,0.8,3,9.499856e-12,1.764174e-11,-1.469561e-14,0.0,2.1e-08,3.2e-08
3889,-0.5189,-0.378,2e-15,0.8,3,1.143455e-11,1.48087e-11,-1.481578e-14,0.0,2.1e-08,3.2e-08
3890,0.5518,0.3415,2e-15,0.8,3,1.058915e-11,1.810939e-11,-1.484668e-14,0.0,2.1e-08,3.2e-08
3891,0.29,-0.1841,2e-15,0.8,3,1.122693e-11,1.757291e-11,-1.485478e-14,0.0,2.1e-08,3.2e-08
3892,0.8485,-0.7446,2e-15,0.8,3,1.187928e-11,1.844124e-11,-1.486798e-14,0.0,2.1e-08,3.2e-08
3893,-1.2438,0.6697,2e-15,0.8,3,1.022597e-11,1.344282e-11,-1.465302e-14,0.0,2.1e-08,3.2e-08
3894,0.6131,-1.1911,2e-15,0.8,3,1.251704e-11,1.823581e-11,-1.454812e-14,0.0,2.1e-08,3.2e-08
3895,0.3824,0.9694,2e-15,0.8,3,9.950634e-12,1.776395e-11,-1.474951e-14,0.0,2.1e-08,3.2e-08
3896,-1.8849,0.6073,2e-15,0.8,3,1.041734e-11,1.240043e-11,-1.481126e-14,0.0,2.1e-08,3.2e-08
3897,0.8013,0.2451,2e-15,0.8,3,1.068404e-11,1.832973e-11,-1.478444e-14,0.0,2.1e-08,3.2e-08
3898,-1.3209,0.8362,2e-15,0.8,3,1.005519e-11,1.331311e-11,-1.461683e-14,0.0,2.1e-08,3.2e-08
3899,-2.4502,-1.2897,2e-15,0.8,3,1.257875e-11,1.151503e-11,-1.476221e-14,0.0,2.1e-08,3.2e-08
3900,0.0,0.0,2e-15,0.8,3,1.108773e-11,1.565223e-11,-1.498186e-14,-25.0,2.1e-08,3.2e-08
3901,-0.8014,-0.8294,2e-15,0.8,3,1.194785e-11,1.392152e-11,-1.480732e-14,-25.0,2.1e-08,3.2e-08
3902,-0.2677,0.215,2e-15,0.8,3,1.081495e-11,1.49998e-11,-1.489219e-14,-25.0,2.1e-08,3.2e-08
3903,1.6757,0.8946,2e-15,0.8,3,9.974176e-12,2.022869e-11,-1.483897e-14,-25.0,2.1e-08,3.2e-08
3904,0.2014,1.0447,2e-15,0.8,3,9.767186e-12,1.707265e-11,-1.479606e-14,-25.0,2.1e-08,3.2e-08
3905,-1.7987,2.7742,2e-15,0.8,3,8.409895e-12,1.228448e-11,-1.520587e-14,-25.0,2.1e-08,3.2e-08
3906,0.656,-1.2719,2e-15,0.8,3,1.24919e-11,1.799479e-11,-1.475743e-14,-25.0,2.1e-08,3.2e-08
3907,-0.4937,0.4482,2e-15,0.8,3,1.03569e-11,1.452873e-11,-1.479168e-14,-25.0,2.1e-08,3.2e-08
3908,0.3209,1.4379,2e-15,0.8,3,9.388767e-12,1.731531e-11,-1.485939e-14,-25.0,2.1e-08,3.2e-08
3909,-0.5189,-0.378,2e-15,0.8,3,1.128844e-11,1.447364e-11,-1.47743e-14,-25.0,2.1e-08,3.2e-08
3910,0.5518,0.3415,2e-15,0.8,3,1.047253e-11,1.778006e-11,-1.465623e-14,-25.0,2.1e-08,3.2e-08
3911,0.29,-0.1841,2e-15,0.8,3,1.110245e-11,1.724759e-11,-1.471263e-14,-25.0,2.1e-08,3.2e-08
3912,0.8485,-0.7446,2e-15,0.8,3,1.175688e-11,1.84022e-11,-1.460653e-14,-25.0,2.1e-08,3.2e-08
3913,-1.2438,0.6697,2e-15,0.8,3,1.011471e-11,1.315012e-11,-1.46982e-14,-25.0,2.1e-08,3.2e-08
3914,0.6131,-1.1911,2e-15,0.8,3,1.237891e-11,1.790567e-11,-1.46509e-14,-25.0,2.1e-08,3.2e-08
3915,0.3824,0.9694,2e-15,0.8,3,9.836833e-12,1.743738e-11,-1.443714e-14,-25.0,2.1e-08,3.2e-08
3916,-1.8849,0.6073,2e-15,0.8,3,1.029497e-11,1.211906e-11,-1.472737e-14,-25.0,2.1e-08,3.2e-08
3917,0.8013,0.2451,2e-15,0.8,3,1.056556e-11,1.830093e-11,-1.483667e-14,-25.0,2.1e-08,3.2e-08
3918,-1.3209,0.8362,2e-15,0.8,3,9.970446e-12,1.302396e-11,-1.462574e-14,-25.0,2.1e-08,3.2e-08
3919,-2.4502,-1.2897,2e-15,0.8,3,1.239915e-11,1.127358e-11,-1.476548e-14,-25.0,2.1e-08,3.2e-08
3920,0.0,0.0,2e-15,0.8,4,8.945256e-12,1.323656e-11,-1.466815e-14,50.0,2.1e-08,3.2e-08
3921,-0.8014,-0.8294,2e-15,0.8,4,9.791547e-12,1.178659e-11,-1.447465e-14,50.0,2.1e-08,3.2e-08
3922,-0.2677,0.215,2e-15,0.8,4,8.97358e-12,1.273311e-11,-1.515677e-14,50.0,2.1e-08,3.2e-08
3923,1.6757,0.8946,2e-15,0.8,4,8.041204e-12,1.807958e-11,-1.47479e-14,50.0,2.1e-08,3.2e-08
3924,0.2014,1.0447,2e-15,0.8,4,7.962247e-12,1.364668e-11,-1.478522e-14,50.0,2.1e-08,3.2e-08
3925,-1.7987,2.7742,2e-15,0.8,4,6.958308e-12,1.041739e-11,-1.600637e-14,50.0,2.1e-08,3.2e-08
3926,0.656,-1.2719,2e-15,0.8,4,1.053572e-11,1.464913e-11,-1.478808e-14,50.0,2.1e-08,3.2e-08
3927,-0.4937,0.4482,2e-15,0.8,4,8.484574e-12,1.233227e-11,-1.483494e-14,50.0,2.1e-08,3.2e-08
3928,0.3209,1.4379,2e-15,0.8,4,7.608547e-12,1.390123e-11,-1.482698e-14,50.0,2.1e-08,3.2e-08
3929,-0.5189,-0.378,2e-15,0.8,4,9.255652e-12,1.228282e-11,-1.459945e-14,50.0,2.1e-08,3.2e-08
3930,0.5518,0.3415,2e-15,0.8,4,8.591778e-12,1.440722e-11,-1.486751e-14,50.0,2.1e-08,3.2e-08
3931,0.29,-0.1841,2e-15,0.8,4,9.092144e-12,1.382741e-11,-1.463701e-14,50.0,2.1e-08,3.2e-08
3932,0.8485,-0.7446,2e-15,0.8,4,9.877234e-12,1.511903e-11,-1.437786e-14,50.0,2.1e-08,3.2e-08
3933,-1.2438,0.6697,2e-15,0.8,4,8.564672e-12,1.112459e-11,-1.544872e-14,50.0,2.1e-08,3.2e-08
3934,0.6131,-1.1911,2e-15,0.8,4,1.044199e-11,1.454789e-11,-1.479026e-14,50.0,2.1e-08,3.2e-08
3935,0.3824,0.9694,2e-15,0.8,4,8.022877e-12,1.403091e-11,-1.478379e-14,50.0,2.1e-08,3.2e-08
3936,-1.8849,0.6073,2e-15,0.8,4,8.655252e-12,1.027749e-11,-1.553228e-14,50.0,2.1e-08,3.2e-08
3937,0.8013,0.2451,2e-15,0.8,4,8.866862e-12,1.500186e-11,-1.489193e-14,50.0,2.1e-08,3.2e-08
3938,-1.3209,0.8362,2e-15,0.8,4,8.421054e-12,1.101653e-11,-1.541598e-14,50.0,2.1e-08,3.2e-08
3939,-2.4502,-1.2897,2e-15,0.8,4,1.059899e-11,9.7599e-12,-1.512302e-14,50.0,2.1e-08,3.2e-08
3940,0.0,0.0,2e-15,0.8,4,9.271837e-12,1.411166e-11,-1.477819e-14,100.0,2.1e-08,3.2e-08
3941,-0.8014,-0.8294,2e-15,0.8,4,1.007085e-11,1.255678e-11,-1.443573e-14,100.0,2.1e-08,3.2e-08
3942,-0.2677,0.215,2e-15,0.8,4,9.072639e-12,1.355847e-11,-1.493456e-14,100.0,2.1e-08,3.2e-08
3943,1.6757,0.8946,2e-15,0.8,4,8.329313e-12,1.882342e-11,-1.485044e-14,100.0,2.1e-08,3.2e-08
3944,0.2014,1.0447,2e-15,0.8,4,8.469008e-12,1.456477e-11,-1.540788e-14,100.0,2.1e-08,3.2e-08
3945,-1.7987,2.7742,2e-15,0.8,4,6.942292e-12,1.10336e-11,-1.643404e-14,100.0,2.1e-08,3.2e-08
3946,0.656,-1.2719,2e-15,0.8,4,1.08803e-11,1.572204e-11,-1.498044e-14,100.0,2.1e-08,3.2e-08
3947,-0.4937,0.4482,2e-15,0.8,4,8.82806e-12,1.312334e-11,-1.500053e-14,100.0,2.1e-08,3.2e-08
3948,0.3209,1.4379,2e-15,0.8,4,8.110918e-12,1.48463e-11,-1.539593e-14,100.0,2.1e-08,3.2e-08
3949,-0.5189,-0.378,2e-15,0.8,4,9.918817e-12,1.307e-11,-1.49978e-14,100.0,2.1e-08,3.2e-08
3950,0.5518,0.3415,2e-15,0.8,4,9.088269e-12,1.5399e-11,-1.510252e-14,100.0,2.1e-08,3.2e-08
3951,0.29,-0.1841,2e-15,0.8,4,9.659272e-12,1.476098e-11,-1.479511e-14,100.0,2.1e-08,3.2e-08
3952,0.8485,-0.7446,2e-15,0.8,4,1.001549e-11,1.710594e-11,-1.484929e-14,100.0,2.1e-08,3.2e-08
3953,-1.2438,0.6697,2e-15,0.8,4,8.681413e-12,1.180792e-11,-1.548484e-14,100.0,2.1e-08,3.2e-08
3954,0.6131,-1.1911,2e-15,0.8,4,1.079147e-11,1.558161e-11,-1.48442e-14,100.0,2.1e-08,3.2e-08
3955,0.3824,0.9694,2e-15,0.8,4,8.522357e-12,1.498696e-11,-1.53752e-14,100.0,2.1e-08,3.2e-08
3956,-1.8849,0.6073,2e-15,0.8,4,8.948574e-12,1.087057e-11,-1.526222e-14,100.0,2.1e-08,3.2e-08
3957,0.8013,0.2451,2e-15,0.8,4,8.990907e-12,1.700333e-11,-1.516242e-14,100.0,2.1e-08,3.2e-08
3958,-1.3209,0.8362,2e-15,0.8,4,8.53279e-12,1.168974e-11,-1.551798e-14,100.0,2.1e-08,3.2e-08
3959,-2.4502,-1.2897,2e-15,0.8,4,1.061595e-11,1.013368e-11,-1.489703e-14,100.0,2.1e-08,3.2e-08
3960,0.0,0.0,2e-15,0.8,4,9.667406e-12,1.461444e-11,-1.488361e-14,125.0,2.1e-08,3.2e-08
3961,-0.8014,-0.8294,2e-15,0.8,4,1.029667e-11,1.298051e-11,-1.49038e-14,125.0,2.1e-08,3.2e-08
3962,-0.2677,0.215,2e-15,0.8,4,9.256913e-12,1.403254e-11,-1.488937e-14,125.0,2.1e-08,3.2e-08
3963,1.6757,0.8946,2e-15,0.8,4,8.516316e-12,1.926241e-11,-1.501255e-14,125.0,2.1e-08,3.2e-08
3964,0.2014,1.0447,2e-15,0.8,4,8.6248e-12,1.509254e-11,-1.551072e-14,125.0,2.1e-08,3.2e-08
3965,-1.7987,2.7742,2e-15,0.8,4,7.057429e-12,1.13901e-11,-1.681718e-14,125.0,2.1e-08,3.2e-08
3966,0.656,-1.2719,2e-15,0.8,4,1.088297e-11,1.717336e-11,-1.487974e-14,125.0,2.1e-08,3.2e-08
3967,-0.4937,0.4482,2e-15,0.8,4,9.039984e-12,1.357453e-11,-1.518592e-14,125.0,2.1e-08,3.2e-08
3968,0.3209,1.4379,2e-15,0.8,4,8.259813e-12,1.538993e-11,-1.553382e-14,125.0,2.1e-08,3.2e-08
3969,-0.5189,-0.378,2e-15,0.8,4,1.0037e-11,1.351798e-11,-1.511238e-14,125.0,2.1e-08,3.2e-08
3970,0.5518,0.3415,2e-15,0.8,4,9.095469e-12,1.694881e-11,-1.50743e-14,125.0,2.1e-08,3.2e-08
3971,0.29,-0.1841,2e-15,0.8,4,9.823485e-12,1.529717e-11,-1.484087e-14,125.0,2.1e-08,3.2e-08
3972,0.8485,-0.7446,2e-15,0.8,4,1.021815e-11,1.760244e-11,-1.49045e-14,125.0,2.1e-08,3.2e-08
3973,-1.2438,0.6697,2e-15,0.8,4,8.851934e-12,1.222255e-11,-1.527603e-14,125.0,2.1e-08,3.2e-08
3974,0.6131,-1.1911,2e-15,0.8,4,1.079001e-11,1.707853e-11,-1.488702e-14,125.0,2.1e-08,3.2e-08
3975,0.3824,0.9694,2e-15,0.8,4,8.67583e-12,1.555974e-11,-1.547021e-14,125.0,2.1e-08,3.2e-08
3976,-1.8849,0.6073,2e-15,0.8,4,8.853905e-12,1.121403e-11,-1.530966e-14,125.0,2.1e-08,3.2e-08
3977,0.8013,0.2451,2e-15,0.8,4,9.164037e-12,1.750058e-11,-1.506785e-14,125.0,2.1e-08,3.2e-08
3978,-1.3209,0.8362,2e-15,0.8,4,8.70594e-12,1.209351e-11,-1.529579e-14,125.0,2.1e-08,3.2e-08
3979,-2.4502,-1.2897,2e-15,0.8,4,1.08821e-11,1.043239e-11,-1.512016e-14,125.0,2.1e-08,3.2e-08
3980,0.0,0.0,2e-15,0.8,4,9.096234e-12,1.365331e-11,-1.471803e-14,75.0,2.1e-08,3.2e-08
3981,-0.8014,-0.8294,2e-15,0.8,4,9.942539e-12,1.216165e-11,-1.44705e-14,75.0,2.1e-08,3.2e-08
3982,-0.2677,0.215,2e-15,0.8,4,8.966469e-12,1.31265e-11,-1.502362e-14,75.0,2.1e-08,3.2e-08
3983,1.6757,0.8946,2e-15,0.8,4,8.195343e-12,1.730006e-11,-1.482908e-14,75.0,2.1e-08,3.2e-08
3984,0.2014,1.0447,2e-15,0.8,4,8.117835e-12,1.408383e-11,-1.490698e-14,75.0,2.1e-08,3.2e-08
3985,-1.7987,2.7742,2e-15,0.8,4,6.813445e-12,1.070975e-11,-1.633123e-14,75.0,2.1e-08,3.2e-08
3986,0.656,-1.2719,2e-15,0.8,4,1.069477e-11,1.513159e-11,-1.476572e-14,75.0,2.1e-08,3.2e-08
3987,-0.4937,0.4482,2e-15,0.8,4,8.634904e-12,1.271131e-11,-1.512298e-14,75.0,2.1e-08,3.2e-08
3988,0.3209,1.4379,2e-15,0.8,4,7.761812e-12,1.435115e-11,-1.493152e-14,75.0,2.1e-08,3.2e-08
3989,-0.5189,-0.378,2e-15,0.8,4,9.399214e-12,1.266047e-11,-1.460425e-14,75.0,2.1e-08,3.2e-08
3990,0.5518,0.3415,2e-15,0.8,4,8.94211e-12,1.487953e-11,-1.493255e-14,75.0,2.1e-08,3.2e-08
3991,0.29,-0.1841,2e-15,0.8,4,9.267161e-12,1.427208e-11,-1.470377e-14,75.0,2.1e-08,3.2e-08
3992,0.8485,-0.7446,2e-15,0.8,4,1.002081e-11,1.567633e-11,-1.444825e-14,75.0,2.1e-08,3.2e-08
3993,-1.2438,0.6697,2e-15,0.8,4,8.712977e-12,1.145065e-11,-1.548224e-14,75.0,2.1e-08,3.2e-08
3994,0.6131,-1.1911,2e-15,0.8,4,1.060432e-11,1.502567e-11,-1.482276e-14,75.0,2.1e-08,3.2e-08
3995,0.3824,0.9694,2e-15,0.8,4,8.373114e-12,1.448616e-11,-1.529091e-14,75.0,2.1e-08,3.2e-08
3996,-1.8849,0.6073,2e-15,0.8,4,8.775179e-12,1.055882e-11,-1.532292e-14,75.0,2.1e-08,3.2e-08
3997,0.8013,0.2451,2e-15,0.8,4,9.090604e-12,1.552074e-11,-1.51145e-14,75.0,2.1e-08,3.2e-08
3998,-1.3209,0.8362,2e-15,0.8,4,8.568983e-12,1.133764e-11,-1.545912e-14,75.0,2.1e-08,3.2e-08
3999,-2.4502,-1.2897,2e-15,0.8,4,1.041742e-11,9.923293e-12,-1.4948e-14,75.0,2.1e-08,3.2e-08
4000,0.0,0.0,2e-15,0.8,4,8.852178e-12,1.285861e-11,-1.498238e-14,25.0,2.1e-08,3.2e-08
4001,-0.8014,-0.8294,2e-15,0.8,4,9.874594e-12,1.146355e-11,-1.449399e-14,25.0,2.1e-08,3.2e-08
4002,-0.2677,0.215,2e-15,0.8,4,8.809218e-12,1.237343e-11,-1.514311e-14,25.0,2.1e-08,3.2e-08
4003,1.6757,0.8946,2e-15,0.8,4,7.898799e-12,1.764224e-11,-1.466959e-14,25.0,2.1e-08,3.2e-08
4004,0.2014,1.0447,2e-15,0.8,4,7.817094e-12,1.325061e-11,-1.468787e-14,25.0,2.1e-08,3.2e-08
4005,-1.7987,2.7742,2e-15,0.8,4,6.844446e-12,1.015501e-11,-1.568625e-14,25.0,2.1e-08,3.2e-08
4006,0.656,-1.2719,2e-15,0.8,4,1.007446e-11,1.421196e-11,-1.449046e-14,25.0,2.1e-08,3.2e-08
4007,-0.4937,0.4482,2e-15,0.8,4,8.366573e-12,1.197832e-11,-1.480934e-14,25.0,2.1e-08,3.2e-08
4008,0.3209,1.4379,2e-15,0.8,4,7.463053e-12,1.349374e-11,-1.465315e-14,25.0,2.1e-08,3.2e-08
4009,-0.5189,-0.378,2e-15,0.8,4,9.132607e-12,1.192895e-11,-1.460227e-14,25.0,2.1e-08,3.2e-08
4010,0.5518,0.3415,2e-15,0.8,4,8.436253e-12,1.397915e-11,-1.48416e-14,25.0,2.1e-08,3.2e-08
4011,0.29,-0.1841,2e-15,0.8,4,8.911887e-12,1.342435e-11,-1.453961e-14,25.0,2.1e-08,3.2e-08
4012,0.8485,-0.7446,2e-15,0.8,4,9.73954e-12,1.466148e-11,-1.486331e-14,25.0,2.1e-08,3.2e-08
4013,-1.2438,0.6697,2e-15,0.8,4,8.439181e-12,1.082828e-11,-1.530743e-14,25.0,2.1e-08,3.2e-08
4014,0.6131,-1.1911,2e-15,0.8,4,9.978485e-12,1.411493e-11,-1.44848e-14,25.0,2.1e-08,3.2e-08
4015,0.3824,0.9694,2e-15,0.8,4,7.852146e-12,1.361841e-11,-1.461386e-14,25.0,2.1e-08,3.2e-08
4016,-1.8849,0.6073,2e-15,0.8,4,8.527903e-12,1.002461e-11,-1.549143e-14,25.0,2.1e-08,3.2e-08
4017,0.8013,0.2451,2e-15,0.8,4,8.734784e-12,1.454856e-11,-1.491766e-14,25.0,2.1e-08,3.2e-08
4018,-1.3209,0.8362,2e-15,0.8,4,8.283225e-12,1.072504e-11,-1.526637e-14,25.0,2.1e-08,3.2e-08
4019,-2.4502,-1.2897,2e-15,0.8,4,1.036271e-11,9.604171e-12,-1.500347e-14,25.0,2.1e-08,3.2e-08
4020,0.0,0.0,2e-15,0.8,4,8.942101e-12,1.255521e-11,-1.514883e-14,0.0,2.1e-08,3.2e-08
