,nmos_rvt:@:nfet_phig:@:IGNC,pmos_rvt:@:pfet_phig:@:IGNC,LoadCap,vdd,number_fin,t_fall_delay,t_rise_delay,temper
3875,0.3824,0.9694,2f,0.8,3,1.00728e-11,1.811492e-11,25.0
3876,-1.8849,0.6073,2f,0.8,3,1.054452e-11,1.26981e-11,25.0
3877,0.8013,0.2451,2f,0.8,3,1.080774e-11,1.87574e-11,25.0
3878,-1.3209,0.8362,2f,0.8,3,1.020816e-11,1.362942e-11,25.0
3879,-2.4502,-1.2897,2f,0.8,3,1.275256e-11,1.177955e-11,25.0
3880,0.0,0.0,2f,0.8,3,1.132005e-11,1.699029e-11,0.0
3881,-0.8014,-0.8294,2f,0.8,3,1.206059e-11,1.423893e-11,0.0
3882,-0.2677,0.215,2f,0.8,3,1.075083e-11,1.535131e-11,0.0
3883,1.6757,0.8946,2f,0.8,3,1.010021e-11,2.065501e-11,0.0
3884,0.2014,1.0447,2f,0.8,3,9.881281e-12,1.739878e-11,0.0
3885,-1.7987,2.7742,2f,0.8,3,8.50416e-12,1.256617e-11,0.0
3886,0.656,-1.2719,2f,0.8,3,1.263342e-11,1.832651e-11,0.0
3887,-0.4937,0.4482,2f,0.8,3,1.049179e-11,1.486583e-11,0.0
3888,0.3209,1.4379,2f,0.8,3,9.499856e-12,1.764174e-11,0.0
3889,-0.5189,-0.378,2f,0.8,3,1.143455e-11,1.48087e-11,0.0
3890,0.5518,0.3415,2f,0.8,3,1.058915e-11,1.810939e-11,0.0
3891,0.29,-0.1841,2f,0.8,3,1.122693e-11,1.757291e-11,0.0
3892,0.8485,-0.7446,2f,0.8,3,1.187928e-11,1.844124e-11,0.0
3893,-1.2438,0.6697,2f,0.8,3,1.022597e-11,1.344282e-11,0.0
3894,0.6131,-1.1911,2f,0.8,3,1.251704e-11,1.823581e-11,0.0
3895,0.3824,0.9694,2f,0.8,3,9.950634e-12,1.776395e-11,0.0
3896,-1.8849,0.6073,2f,0.8,3,1.041734e-11,1.240043e-11,0.0
3897,0.8013,0.2451,2f,0.8,3,1.068404e-11,1.832973e-11,0.0
3898,-1.3209,0.8362,2f,0.8,3,1.005519e-11,1.331311e-11,0.0
3899,-2.4502,-1.2897,2f,0.8,3,1.257875e-11,1.151503e-11,0.0
3900,0.0,0.0,2f,0.8,3,1.108773e-11,1.565223e-11,-25.0
3901,-0.8014,-0.8294,2f,0.8,3,1.194785e-11,1.392152e-11,-25.0
3902,-0.2677,0.215,2f,0.8,3,1.081495e-11,1.49998e-11,-25.0
3903,1.6757,0.8946,2f,0.8,3,9.974176e-12,2.022869e-11,-25.0
3904,0.2014,1.0447,2f,0.8,3,9.767186e-12,1.707265e-11,-25.0
3905,-1.7987,2.7742,2f,0.8,3,8.409895e-12,1.228448e-11,-25.0
3906,0.656,-1.2719,2f,0.8,3,1.24919e-11,1.799479e-11,-25.0
3907,-0.4937,0.4482,2f,0.8,3,1.03569e-11,1.452873e-11,-25.0
3908,0.3209,1.4379,2f,0.8,3,9.388767e-12,1.731531e-11,-25.0
3909,-0.5189,-0.378,2f,0.8,3,1.128844e-11,1.447364e-11,-25.0
3910,0.5518,0.3415,2f,0.8,3,1.047253e-11,1.778006e-11,-25.0
3911,0.29,-0.1841,2f,0.8,3,1.110245e-11,1.724759e-11,-25.0
3912,0.8485,-0.7446,2f,0.8,3,1.175688e-11,1.84022e-11,-25.0
3913,-1.2438,0.6697,2f,0.8,3,1.011471e-11,1.315012e-11,-25.0
3914,0.6131,-1.1911,2f,0.8,3,1.237891e-11,1.790567e-11,-25.0
3915,0.3824,0.9694,2f,0.8,3,9.836833e-12,1.743738e-11,-25.0
3916,-1.8849,0.6073,2f,0.8,3,1.029497e-11,1.211906e-11,-25.0
3917,0.8013,0.2451,2f,0.8,3,1.056556e-11,1.830093e-11,-25.0
3918,-1.3209,0.8362,2f,0.8,3,9.970446e-12,1.302396e-11,-25.0
3919,-2.4502,-1.2897,2f,0.8,3,1.239915e-11,1.127358e-11,-25.0
3920,0.0,0.0,2f,0.8,4,8.945256e-12,1.323656e-11,50.0
3921,-0.8014,-0.8294,2f,0.8,4,9.791547e-12,1.178659e-11,50.0
3922,-0.2677,0.215,2f,0.8,4,8.97358e-12,1.273311e-11,50.0
3923,1.6757,0.8946,2f,0.8,4,8.041204e-12,1.807958e-11,50.0
3924,0.2014,1.0447,2f,0.8,4,7.962247e-12,1.364668e-11,50.0
3925,-1.7987,2.7742,2f,0.8,4,6.958308e-12,1.041739e-11,50.0
3926,0.656,-1.2719,2f,0.8,4,1.053572e-11,1.464913e-11,50.0
3927,-0.4937,0.4482,2f,0.8,4,8.484574e-12,1.233227e-11,50.0
3928,0.3209,1.4379,2f,0.8,4,7.608547e-12,1.390123e-11,50.0
3929,-0.5189,-0.378,2f,0.8,4,9.255652e-12,1.228282e-11,50.0
3930,0.5518,0.3415,2f,0.8,4,8.591778e-12,1.440722e-11,50.0
3931,0.29,-0.1841,2f,0.8,4,9.092144e-12,1.382741e-11,50.0
3932,0.8485,-0.7446,2f,0.8,4,9.877234e-12,1.511903e-11,50.0
3933,-1.2438,0.6697,2f,0.8,4,8.564672e-12,1.112459e-11,50.0
3934,0.6131,-1.1911,2f,0.8,4,1.044199e-11,1.454789e-11,50.0
3935,0.3824,0.9694,2f,0.8,4,8.022877e-12,1.403091e-11,50.0
3936,-1.8849,0.6073,2f,0.8,4,8.655252e-12,1.027749e-11,50.0
3937,0.8013,0.2451,2f,0.8,4,8.866862e-12,1.500186e-11,50.0
3938,-1.3209,0.8362,2f,0.8,4,8.421054e-12,1.101653e-11,50.0
3939,-2.4502,-1.2897,2f,0.8,4,1.059899e-11,9.7599e-12,50.0
3940,0.0,0.0,2f,0.8,4,9.271837e-12,1.411166e-11,100.0
3941,-0.8014,-0.8294,2f,0.8,4,1.007085e-11,1.255678e-11,100.0
3942,-0.2677,0.215,2f,0.8,4,9.072639e-12,1.355847e-11,100.0
3943,1.6757,0.8946,2f,0.8,4,8.329313e-12,1.882342e-11,100.0
3944,0.2014,1.0447,2f,0.8,4,8.469008e-12,1.456477e-11,100.0
3945,-1.7987,2.7742,2f,0.8,4,6.942292e-12,1.10336e-11,100.0
3946,0.656,-1.2719,2f,0.8,4,1.08803e-11,1.572204e-11,100.0
3947,-0.4937,0.4482,2f,0.8,4,8.82806e-12,1.312334e-11,100.0
3948,0.3209,1.4379,2f,0.8,4,8.110918e-12,1.48463e-11,100.0
3949,-0.5189,-0.378,2f,0.8,4,9.918817e-12,1.307e-11,100.0
3950,0.5518,0.3415,2f,0.8,4,9.088269e-12,1.5399e-11,100.0
3951,0.29,-0.1841,2f,0.8,4,9.659272e-12,1.476098e-11,100.0
3952,0.8485,-0.7446,2f,0.8,4,1.001549e-11,1.710594e-11,100.0
3953,-1.2438,0.6697,2f,0.8,4,8.681413e-12,1.180792e-11,100.0
3954,0.6131,-1.1911,2f,0.8,4,1.079147e-11,1.558161e-11,100.0
3955,0.3824,0.9694,2f,0.8,4,8.522357e-12,1.498696e-11,100.0
3956,-1.8849,0.6073,2f,0.8,4,8.948574e-12,1.087057e-11,100.0
3957,0.8013,0.2451,2f,0.8,4,8.990907e-12,1.700333e-11,100.0
3958,-1.3209,0.8362,2f,0.8,4,8.53279e-12,1.168974e-11,100.0
3959,-2.4502,-1.2897,2f,0.8,4,1.061595e-11,1.013368e-11,100.0
3960,0.0,0.0,2f,0.8,4,9.667406e-12,1.461444e-11,125.0
3961,-0.8014,-0.8294,2f,0.8,4,1.029667e-11,1.298051e-11,125.0
3962,-0.2677,0.215,2f,0.8,4,9.256913e-12,1.403254e-11,125.0
3963,1.6757,0.8946,2f,0.8,4,8.516316e-12,1.926241e-11,125.0
3964,0.2014,1.0447,2f,0.8,4,8.6248e-12,1.509254e-11,125.0
3965,-1.7987,2.7742,2f,0.8,4,7.057429e-12,1.13901e-11,125.0
3966,0.656,-1.2719,2f,0.8,4,1.088297e-11,1.717336e-11,125.0
3967,-0.4937,0.4482,2f,0.8,4,9.039984e-12,1.357453e-11,125.0
3968,0.3209,1.4379,2f,0.8,4,8.259813e-12,1.538993e-11,125.0
3969,-0.5189,-0.378,2f,0.8,4,1.0037e-11,1.351798e-11,125.0
3970,0.5518,0.3415,2f,0.8,4,9.095469e-12,1.694881e-11,125.0
3971,0.29,-0.1841,2f,0.8,4,9.823485e-12,1.529717e-11,125.0
3972,0.8485,-0.7446,2f,0.8,4,1.021815e-11,1.760244e-11,125.0
3973,-1.2438,0.6697,2f,0.8,4,8.851934e-12,1.222255e-11,125.0
3974,0.6131,-1.1911,2f,0.8,4,1.079001e-11,1.707853e-11,125.0
3975,0.3824,0.9694,2f,0.8,4,8.67583e-12,1.555974e-11,125.0
3976,-1.8849,0.6073,2f,0.8,4,8.853905e-12,1.121403e-11,125.0
3977,0.8013,0.2451,2f,0.8,4,9.164037e-12,1.750058e-11,125.0
3978,-1.3209,0.8362,2f,0.8,4,8.70594e-12,1.209351e-11,125.0
3979,-2.4502,-1.2897,2f,0.8,4,1.08821e-11,1.043239e-11,125.0
3980,0.0,0.0,2f,0.8,4,9.096234e-12,1.365331e-11,75.0
3981,-0.8014,-0.8294,2f,0.8,4,9.942539e-12,1.216165e-11,75.0
3982,-0.2677,0.215,2f,0.8,4,8.966469e-12,1.31265e-11,75.0
3983,1.6757,0.8946,2f,0.8,4,8.195343e-12,1.730006e-11,75.0
3984,0.2014,1.0447,2f,0.8,4,8.117835e-12,1.408383e-11,75.0
3985,-1.7987,2.7742,2f,0.8,4,6.813445e-12,1.070975e-11,75.0
3986,0.656,-1.2719,2f,0.8,4,1.069477e-11,1.513159e-11,75.0
3987,-0.4937,0.4482,2f,0.8,4,8.634904e-12,1.271131e-11,75.0
3988,0.3209,1.4379,2f,0.8,4,7.761812e-12,1.435115e-11,75.0
3989,-0.5189,-0.378,2f,0.8,4,9.399214e-12,1.266047e-11,75.0
3990,0.5518,0.3415,2f,0.8,4,8.94211e-12,1.487953e-11,75.0
3991,0.29,-0.1841,2f,0.8,4,9.267161e-12,1.427208e-11,75.0
3992,0.8485,-0.7446,2f,0.8,4,1.002081e-11,1.567633e-11,75.0
3993,-1.2438,0.6697,2f,0.8,4,8.712977e-12,1.145065e-11,75.0
3994,0.6131,-1.1911,2f,0.8,4,1.060432e-11,1.502567e-11,75.0
3995,0.3824,0.9694,2f,0.8,4,8.373114e-12,1.448616e-11,75.0
3996,-1.8849,0.6073,2f,0.8,4,8.775179e-12,1.055882e-11,75.0
3997,0.8013,0.2451,2f,0.8,4,9.090604e-12,1.552074e-11,75.0
3998,-1.3209,0.8362,2f,0.8,4,8.568983e-12,1.133764e-11,75.0
3999,-2.4502,-1.2897,2f,0.8,4,1.041742e-11,9.923293e-12,75.0
4000,0.0,0.0,2f,0.8,4,8.852178e-12,1.285861e-11,25.0
4001,-0.8014,-0.8294,2f,0.8,4,9.874594e-12,1.146355e-11,25.0
4002,-0.2677,0.215,2f,0.8,4,8.809218e-12,1.237343e-11,25.0
4003,1.6757,0.8946,2f,0.8,4,7.898799e-12,1.764224e-11,25.0
4004,0.2014,1.0447,2f,0.8,4,7.817094e-12,1.325061e-11,25.0
4005,-1.7987,2.7742,2f,0.8,4,6.844446e-12,1.015501e-11,25.0
4006,0.656,-1.2719,2f,0.8,4,1.007446e-11,1.421196e-11,25.0
4007,-0.4937,0.4482,2f,0.8,4,8.366573e-12,1.197832e-11,25.0
4008,0.3209,1.4379,2f,0.8,4,7.463053e-12,1.349374e-11,25.0
4009,-0.5189,-0.378,2f,0.8,4,9.132607e-12,1.192895e-11,25.0
4010,0.5518,0.3415,2f,0.8,4,8.436253e-12,1.397915e-11,25.0
4011,0.29,-0.1841,2f,0.8,4,8.911887e-12,1.342435e-11,25.0
4012,0.8485,-0.7446,2f,0.8,4,9.73954e-12,1.466148e-11,25.0
4013,-1.2438,0.6697,2f,0.8,4,8.439181e-12,1.082828e-11,25.0
4014,0.6131,-1.1911,2f,0.8,4,9.978485e-12,1.411493e-11,25.0
4015,0.3824,0.9694,2f,0.8,4,7.852146e-12,1.361841e-11,25.0
4016,-1.8849,0.6073,2f,0.8,4,8.527903e-12,1.002461e-11,25.0
4017,0.8013,0.2451,2f,0.8,4,8.734784e-12,1.454856e-11,25.0
4018,-1.3209,0.8362,2f,0.8,4,8.283225e-12,1.072504e-11,25.0
4019,-2.4502,-1.2897,2f,0.8,4,1.036271e-11,9.604171e-12,25.0
4020,0.0,0.0,2f,0.8,4,8.942101e-12,1.255521e-11,0.0
4021,-0.8014,-0.8294,2f,0.8,4,9.755131e-12,1.120341e-11,0.0
4022,-0.2677,0.215,2f,0.8,4,8.457383e-12,1.207928e-11,0.0
4023,1.6757,0.8946,2f,0.8,4,7.926596e-12,1.729315e-11,0.0
4024,0.2014,1.0447,2f,0.8,4,7.737374e-12,1.293375e-11,0.0
4025,-1.7987,2.7742,2f,0.8,4,6.774486e-12,9.946415e-12,0.0
4026,0.656,-1.2719,2f,0.8,4,1.028983e-11,1.386346e-11,0.0
4027,-0.4937,0.4482,2f,0.8,4,8.279834e-12,1.168996e-11,0.0
4028,0.3209,1.4379,2f,0.8,4,7.38523e-12,1.316801e-11,0.0
4029,-0.5189,-0.378,2f,0.8,4,9.034898e-12,1.164499e-11,0.0
4030,0.5518,0.3415,2f,0.8,4,8.562323e-12,1.363733e-11,0.0
4031,0.29,-0.1841,2f,0.8,4,8.82587e-12,1.310219e-11,0.0
4032,0.8485,-0.7446,2f,0.8,4,9.366756e-12,1.429716e-11,0.0
4033,-1.2438,0.6697,2f,0.8,4,8.367892e-12,1.05904e-11,0.0
4034,0.6131,-1.1911,2f,0.8,4,1.018758e-11,1.376967e-11,0.0
4035,0.3824,0.9694,2f,0.8,4,7.766807e-12,1.328871e-11,0.0
4036,-1.8849,0.6073,2f,0.8,4,8.437591e-12,9.823276e-12,0.0
4037,0.8013,0.2451,2f,0.8,4,8.412291e-12,1.418728e-11,0.0
4038,-1.3209,0.8362,2f,0.8,4,8.017872e-12,1.049139e-11,0.0
4039,-2.4502,-1.2897,2f,0.8,4,1.031568e-11,9.363921e-12,0.0
4040,0.0,0.0,2f,0.8,4,8.817991e-12,1.227848e-11,-25.0
4041,-0.8014,-0.8294,2f,0.8,4,9.628991e-12,1.096767e-11,-25.0
4042,-0.2677,0.215,2f,0.8,4,8.377476e-12,1.180433e-11,-25.0
4043,1.6757,0.8946,2f,0.8,4,7.864372e-12,1.69687e-11,-25.0
4044,0.2014,1.0447,2f,0.8,4,7.724008e-12,1.264691e-11,-25.0
4045,-1.7987,2.7742,2f,0.8,4,6.704594e-12,9.758943e-12,-25.0
4046,0.656,-1.2719,2f,0.8,4,1.018179e-11,1.354855e-11,-25.0
4047,-0.4937,0.4482,2f,0.8,4,8.407154e-12,1.143929e-11,-25.0
4048,0.3209,1.4379,2f,0.8,4,7.316195e-12,1.287355e-11,-25.0
4049,-0.5189,-0.378,2f,0.8,4,9.184326e-12,1.139596e-11,-25.0
4050,0.5518,0.3415,2f,0.8,4,8.476809e-12,1.332821e-11,-25.0
4051,0.29,-0.1841,2f,0.8,4,8.774633e-12,1.281086e-11,-25.0
4052,0.8485,-0.7446,2f,0.8,4,9.568395e-12,1.396774e-11,-25.0
4053,-1.2438,0.6697,2f,0.8,4,8.070081e-12,1.037589e-11,-25.0
4054,0.6131,-1.1911,2f,0.8,4,1.009041e-11,1.345768e-11,-25.0
4055,0.3824,0.9694,2f,0.8,4,7.691475e-12,1.299062e-11,-25.0
4056,-1.8849,0.6073,2f,0.8,4,8.337702e-12,9.641166e-12,-25.0
4057,0.8013,0.2451,2f,0.8,4,8.559491e-12,1.386047e-11,-25.0
4058,-1.3209,0.8362,2f,0.8,4,8.095591e-12,1.028098e-11,-25.0
4059,-2.4502,-1.2897,2f,0.8,4,1.01243e-11,9.237067e-12,-25.0
4060,0.0,0.0,2f,0.8,5,7.412171e-12,1.138231e-11,50.0
4061,-0.8014,-0.8294,2f,0.8,5,8.467895e-12,1.012153e-11,50.0
4062,-0.2677,0.215,2f,0.8,5,7.256344e-12,1.093278e-11,50.0
4063,1.6757,0.8946,2f,0.8,5,6.969984e-12,1.451957e-11,50.0
4064,0.2014,1.0447,2f,0.8,5,6.799123e-12,1.137106e-11,50.0
4065,-1.7987,2.7742,2f,0.8,5,5.655505e-12,9.06125e-12,50.0
4066,0.656,-1.2719,2f,0.8,5,8.827192e-12,1.219781e-11,50.0
4067,-0.4937,0.4482,2f,0.8,5,7.30246e-12,1.059114e-11,50.0
4068,0.3209,1.4379,2f,0.8,5,6.504721e-12,1.157805e-11,50.0
4069,-0.5189,-0.378,2f,0.8,5,8.046037e-12,1.05368e-11,50.0
4070,0.5518,0.3415,2f,0.8,5,7.351471e-12,1.199715e-11,50.0
4071,0.29,-0.1841,2f,0.8,5,7.848065e-12,1.151782e-11,50.0
4072,0.8485,-0.7446,2f,0.8,5,8.092038e-12,1.257875e-11,50.0
4073,-1.2438,0.6697,2f,0.8,5,7.191071e-12,9.589092e-12,50.0
4074,0.6131,-1.1911,2f,0.8,5,8.703229e-12,1.211468e-11,50.0
4075,0.3824,0.9694,2f,0.8,5,6.84762e-12,1.168304e-11,50.0
4076,-1.8849,0.6073,2f,0.8,5,7.229946e-12,8.857634e-12,50.0
4077,0.8013,0.2451,2f,0.8,5,7.200868e-12,1.248284e-11,50.0
4078,-1.3209,0.8362,2f,0.8,5,7.043243e-12,9.50352e-12,50.0
4079,-2.4502,-1.2897,2f,0.8,5,8.648605e-12,8.070605e-12,50.0
4080,0.0,0.0,2f,0.8,5,7.966947e-12,1.173674e-11,100.0
4081,-0.8014,-0.8294,2f,0.8,5,8.557991e-12,1.046611e-11,100.0
4082,-0.2677,0.215,2f,0.8,5,7.752377e-12,1.128595e-11,100.0
4083,1.6757,0.8946,2f,0.8,5,6.902958e-12,1.560808e-11,100.0
4084,0.2014,1.0447,2f,0.8,5,6.819603e-12,1.211858e-11,100.0
4085,-1.7987,2.7742,2f,0.8,5,6.00465e-12,9.327101e-12,100.0
4086,0.656,-1.2719,2f,0.8,5,8.929307e-12,1.301229e-11,100.0
4087,-0.4937,0.4482,2f,0.8,5,7.619094e-12,1.092998e-11,100.0
4088,0.3209,1.4379,2f,0.8,5,6.820743e-12,1.234961e-11,100.0
4089,-0.5189,-0.378,2f,0.8,5,8.276868e-12,1.088532e-11,100.0
4090,0.5518,0.3415,2f,0.8,5,7.389104e-12,1.279762e-11,100.0
4091,0.29,-0.1841,2f,0.8,5,8.096119e-12,1.22796e-11,100.0
4092,0.8485,-0.7446,2f,0.8,5,8.393478e-12,1.343179e-11,100.0
4093,-1.2438,0.6697,2f,0.8,5,7.406978e-12,9.900267e-12,100.0
4094,0.6131,-1.1911,2f,0.8,5,8.85144e-12,1.292203e-11,100.0
4095,0.3824,0.9694,2f,0.8,5,7.178324e-12,1.246376e-11,100.0
4096,-1.8849,0.6073,2f,0.8,5,7.233545e-12,9.196056e-12,100.0
4097,0.8013,0.2451,2f,0.8,5,7.452086e-12,1.33277e-11,100.0
4098,-1.3209,0.8362,2f,0.8,5,7.27894e-12,9.81056e-12,100.0
4099,-2.4502,-1.2897,2f,0.8,5,9.168974e-12,8.73691e-12,100.0
4100,0.0,0.0,2f,0.8,5,8.118477e-12,1.215415e-11,125.0
4101,-0.8014,-0.8294,2f,0.8,5,8.886346e-12,1.080361e-11,125.0
4102,-0.2677,0.215,2f,0.8,5,7.645751e-12,1.166597e-11,125.0
4103,1.6757,0.8946,2f,0.8,5,7.028423e-12,1.704838e-11,125.0
4104,0.2014,1.0447,2f,0.8,5,7.240502e-12,1.254547e-11,125.0
4105,-1.7987,2.7742,2f,0.8,5,6.115452e-12,9.589526e-12,125.0
4106,0.656,-1.2719,2f,0.8,5,9.114583e-12,1.348099e-11,125.0
4107,-0.4937,0.4482,2f,0.8,5,7.707718e-12,1.129234e-11,125.0
4108,0.3209,1.4379,2f,0.8,5,6.804876e-12,1.278671e-11,125.0
4109,-0.5189,-0.378,2f,0.8,5,8.459426e-12,1.124514e-11,125.0
4110,0.5518,0.3415,2f,0.8,5,7.534724e-12,1.325597e-11,125.0
4111,0.29,-0.1841,2f,0.8,5,8.111907e-12,1.271115e-11,125.0
4112,0.8485,-0.7446,2f,0.8,5,8.806717e-12,1.392387e-11,125.0
4113,-1.2438,0.6697,2f,0.8,5,7.561643e-12,1.019996e-11,125.0
4114,0.6131,-1.1911,2f,0.8,5,9.029861e-12,1.338586e-11,125.0
4115,0.3824,0.9694,2f,0.8,5,7.035905e-12,1.29053e-11,125.0
4116,-1.8849,0.6073,2f,0.8,5,7.639605e-12,9.450281e-12,125.0
4117,0.8013,0.2451,2f,0.8,5,7.860734e-12,1.38151e-11,125.0
4118,-1.3209,0.8362,2f,0.8,5,7.439448e-12,1.010335e-11,125.0
4119,-2.4502,-1.2897,2f,0.8,5,9.352223e-12,9.00575e-12,125.0
4120,0.0,0.0,2f,0.8,5,7.789255e-12,1.136991e-11,75.0
4121,-0.8014,-0.8294,2f,0.8,5,8.385469e-12,1.016106e-11,75.0
4122,-0.2677,0.215,2f,0.8,5,7.673256e-12,1.093945e-11,75.0
4123,1.6757,0.8946,2f,0.8,5,6.873537e-12,1.502308e-11,75.0
4124,0.2014,1.0447,2f,0.8,5,6.913865e-12,1.172052e-11,75.0
4125,-1.7987,2.7742,2f,0.8,5,5.916884e-12,9.085755e-12,75.0
4126,0.656,-1.2719,2f,0.8,5,8.785837e-12,1.258607e-11,75.0
4127,-0.4937,0.4482,2f,0.8,5,7.230997e-12,1.06002e-11,75.0
4128,0.3209,1.4379,2f,0.8,5,6.61649e-12,1.194579e-11,75.0
4129,-0.5189,-0.378,2f,0.8,5,8.087178e-12,1.055789e-11,75.0
4130,0.5518,0.3415,2f,0.8,5,7.526185e-12,1.238022e-11,75.0
4131,0.29,-0.1841,2f,0.8,5,7.979817e-12,1.18788e-11,75.0
4132,0.8485,-0.7446,2f,0.8,5,8.220839e-12,1.298446e-11,75.0
4133,-1.2438,0.6697,2f,0.8,5,7.279574e-12,9.63276e-12,75.0
4134,0.6131,-1.1911,2f,0.8,5,8.851718e-12,1.250005e-11,75.0
4135,0.3824,0.9694,2f,0.8,5,6.753949e-12,1.205815e-11,75.0
4136,-1.8849,0.6073,2f,0.8,5,7.37767e-12,8.959644e-12,75.0
4137,0.8013,0.2451,2f,0.8,5,7.311694e-12,1.288474e-11,75.0
4138,-1.3209,0.8362,2f,0.8,5,7.160449e-12,9.548949e-12,75.0
4139,-2.4502,-1.2897,2f,0.8,5,9.030429e-12,8.519667e-12,75.0
4140,0.0,0.0,2f,0.8,5,7.564787e-12,1.106745e-11,25.0
4141,-0.8014,-0.8294,2f,0.8,5,8.011073e-12,9.859245e-12,25.0
4142,-0.2677,0.215,2f,0.8,5,7.375694e-12,1.064174e-11,25.0
4143,1.6757,0.8946,2f,0.8,5,6.85732e-12,1.406516e-11,25.0
4144,0.2014,1.0447,2f,0.8,5,6.753594e-12,1.142621e-11,25.0
4145,-1.7987,2.7742,2f,0.8,5,5.751787e-12,8.721781e-12,25.0
4146,0.656,-1.2719,2f,0.8,5,8.780768e-12,1.224117e-11,25.0
4147,-0.4937,0.4482,2f,0.8,5,7.186478e-12,1.031259e-11,25.0
4148,0.3209,1.4379,2f,0.8,5,6.502829e-12,1.163924e-11,25.0
4149,-0.5189,-0.378,2f,0.8,5,7.934475e-12,1.025905e-11,25.0
4150,0.5518,0.3415,2f,0.8,5,7.013777e-12,1.20486e-11,25.0
4151,0.29,-0.1841,2f,0.8,5,7.778628e-12,1.156588e-11,25.0
4152,0.8485,-0.7446,2f,0.8,5,8.062447e-12,1.221078e-11,25.0
4153,-1.2438,0.6697,2f,0.8,5,7.061701e-12,9.355941e-12,25.0
4154,0.6131,-1.1911,2f,0.8,5,8.698538e-12,1.215745e-11,25.0
4155,0.3824,0.9694,2f,0.8,5,6.609396e-12,1.17427e-11,25.0
4156,-1.8849,0.6073,2f,0.8,5,7.13142e-12,8.677286e-12,25.0
4157,0.8013,0.2451,2f,0.8,5,7.379956e-12,1.211746e-11,25.0
4158,-1.3209,0.8362,2f,0.8,5,6.949497e-12,9.275613e-12,25.0
4159,-2.4502,-1.2897,2f,0.8,5,8.935254e-12,7.873798e-12,25.0
4160,0.0,0.0,2f,0.8,5,7.481265e-12,1.08168e-11,0.0
4161,-0.8014,-0.8294,2f,0.8,5,8.0617e-12,9.651099e-12,0.0
4162,-0.2677,0.215,2f,0.8,5,7.29661e-12,1.040963e-11,0.0
4163,1.6757,0.8946,2f,0.8,5,6.682762e-12,1.370851e-11,0.0
4164,0.2014,1.0447,2f,0.8,5,6.616907e-12,1.116911e-11,0.0
4165,-1.7987,2.7742,2f,0.8,5,5.6744e-12,8.593134e-12,0.0
4166,0.656,-1.2719,2f,0.8,5,8.697933e-12,1.196592e-11,0.0
4167,-0.4937,0.4482,2f,0.8,5,7.115092e-12,1.009017e-11,0.0
4168,0.3209,1.4379,2f,0.8,5,6.409733e-12,1.137891e-11,0.0
4169,-0.5189,-0.378,2f,0.8,5,7.838901e-12,1.003757e-11,0.0
4170,0.5518,0.3415,2f,0.8,5,6.945966e-12,1.177798e-11,0.0
4171,0.29,-0.1841,2f,0.8,5,7.370008e-12,1.130723e-11,0.0
4172,0.8485,-0.7446,2f,0.8,5,8.156862e-12,1.234544e-11,0.0
4173,-1.2438,0.6697,2f,0.8,5,6.993918e-12,9.171595e-12,0.0
4174,0.6131,-1.1911,2f,0.8,5,8.615842e-12,1.188457e-11,0.0
4175,0.3824,0.9694,2f,0.8,5,6.761025e-12,1.148023e-11,0.0
4176,-1.8849,0.6073,2f,0.8,5,7.036247e-12,8.494593e-12,0.0
4177,0.8013,0.2451,2f,0.8,5,7.230109e-12,1.225362e-11,0.0
4178,-1.3209,0.8362,2f,0.8,5,6.873804e-12,9.095183e-12,0.0
4179,-2.4502,-1.2897,2f,0.8,5,8.465665e-12,7.713688e-12,0.0
4180,0.0,0.0,2f,0.8,5,7.400139e-12,1.059732e-11,-25.0
4181,-0.8014,-0.8294,2f,0.8,5,8.285423e-12,9.464567e-12,-25.0
4182,-0.2677,0.215,2f,0.8,5,7.284017e-12,1.020015e-11,-25.0
4183,1.6757,0.8946,2f,0.8,5,6.694813e-12,1.338718e-11,-25.0
4184,0.2014,1.0447,2f,0.8,5,6.548973e-12,1.093164e-11,-25.0
4185,-1.7987,2.7742,2f,0.8,5,5.619636e-12,8.433656e-12,-25.0
4186,0.656,-1.2719,2f,0.8,5,8.628687e-12,1.171967e-11,-25.0
4187,-0.4937,0.4482,2f,0.8,5,7.105899e-12,9.889494e-12,-25.0
4188,0.3209,1.4379,2f,0.8,5,6.110484e-12,1.114189e-11,-25.0
4189,-0.5189,-0.378,2f,0.8,5,7.757631e-12,9.837916e-12,-25.0
4190,0.5518,0.3415,2f,0.8,5,7.157834e-12,1.153499e-11,-25.0
4191,0.29,-0.1841,2f,0.8,5,7.573684e-12,1.107085e-11,-25.0
4192,0.8485,-0.7446,2f,0.8,5,8.089232e-12,1.208888e-11,-25.0
4193,-1.2438,0.6697,2f,0.8,5,6.923505e-12,9.005837e-12,-25.0
4194,0.6131,-1.1911,2f,0.8,5,8.258347e-12,1.164027e-11,-25.0
4195,0.3824,0.9694,2f,0.8,5,6.426067e-12,1.124249e-11,-25.0
4196,-1.8849,0.6073,2f,0.8,5,6.992173e-12,8.345544e-12,-25.0
4197,0.8013,0.2451,2f,0.8,5,7.162094e-12,1.199852e-11,-25.0
4198,-1.3209,0.8362,2f,0.8,5,6.808666e-12,8.932429e-12,-25.0
4199,-2.4502,-1.2897,2f,0.8,5,8.41035e-12,7.573259e-12,-25.0
4200,0.0,0.0,3f,0.6,1,8.802508e-11,3.963964e-11,50.0
