,1,2,load,Vin,number_fin,index,temp,montecarlo_iteration,tplha,tphla,tplhb,tphlb,total_power,iint,temper,alter#
2611,4.370806412,4.873612049,4f,0.6,1,52,75,2,5.28504e-11,9.25916e-11,5.35071e-11,9.29311e-11,-6.0295e-08,-5.02459e-15,75,1
2612,4.333498878,4.850896718,4f,0.6,1,53,75,3,5.68974e-11,7.9685e-11,5.76493e-11,7.98316e-11,-5.97216e-08,-4.9768e-15,75,1
2613,4.407236791,4.856645244,4f,0.6,1,54,75,4,5.57285e-11,1.10146e-10,5.63829e-11,1.1027e-10,-5.97098e-08,-4.97581e-15,75,1
2614,4.387795215,4.770993196,4f,0.6,1,55,75,5,7.87981e-11,9.9818e-11,7.97423e-11,1.00216e-10,-5.90018e-08,-4.91682e-15,75,1
2615,4.327368287,4.944578681,4f,0.6,1,56,75,6,4.36939e-11,7.80902e-11,4.42481e-11,7.8263e-11,-7.11207e-08,-5.92673e-15,75,1
2616,4.407029602,4.828899174,4f,0.6,1,57,75,7,6.14742e-11,1.09969e-10,6.219e-11,1.10105e-10,-5.92408e-08,-4.93674e-15,75,1
2617,4.346317455,4.844399261,4f,0.6,1,58,75,8,5.81849e-11,8.36439e-11,5.89245e-11,8.38766e-11,-5.95533e-08,-4.96277e-15,75,1
2618,4.486196606,4.846298129,4f,0.6,1,59,75,9,5.77201e-11,1.79229e-10,5.81986e-11,1.79285e-10,-5.93645e-08,-4.94704e-15,75,1
2619,4.321151336000001,4.765845872,4f,0.6,1,60,75,10,8.09182e-11,7.60446e-11,8.1949e-11,7.62638e-11,-5.92048e-08,-4.93374e-15,75,1
2620,4.370066928,4.852864388,4f,0.6,1,61,90,1,5.71239e-11,9.27821e-11,5.78412e-11,9.30867e-11,-6.01165e-08,-5.00971e-15,90,1
2621,4.370806412,4.873612049,4f,0.6,1,62,90,2,5.35177e-11,9.3119e-11,5.41442e-11,9.34377e-11,-6.11688e-08,-5.0974e-15,90,1
2622,4.333498878,4.850896718,4f,0.6,1,63,90,3,5.75068e-11,8.03151e-11,5.82726e-11,8.04598e-11,-6.02808e-08,-5.0234e-15,90,1
2623,4.407236791,4.856645244,4f,0.6,1,64,90,4,5.63447e-11,1.10291e-10,5.70036e-11,1.1063e-10,-6.02231e-08,-5.01859e-15,90,1
2624,4.387795215,4.770993196,4f,0.6,1,65,90,5,7.89429e-11,1.00243e-10,7.98885e-11,1.00655e-10,-5.90642e-08,-4.92201e-15,90,1
2625,4.327368287,4.944578681,4f,0.6,1,66,90,6,4.42948e-11,7.87845e-11,4.48551e-11,7.89824e-11,-7.7677e-08,-6.47308e-15,90,1
2626,4.407029602,4.828899174,4f,0.6,1,67,90,7,6.20188e-11,1.10112e-10,6.2742e-11,1.10445e-10,-5.94929e-08,-4.95774e-15,90,1
2627,4.346317455,4.844399261,4f,0.6,1,68,90,8,5.87707e-11,8.42787e-11,5.95172e-11,8.44665e-11,-6.00012e-08,-5.0001e-15,90,1
2628,4.486196606,4.846298129,4f,0.6,1,69,90,9,5.83228e-11,1.77838e-10,5.88118e-11,1.77845e-10,-5.97498e-08,-4.97915e-15,90,1
2629,4.321151336000001,4.765845872,4f,0.6,1,70,90,10,8.09752e-11,7.66938e-11,8.20101e-11,7.69402e-11,-5.93505e-08,-4.94588e-15,90,1
2630,4.370066928,4.852864388,4f,0.6,1,71,100,1,5.74606e-11,9.31085e-11,5.82044e-11,9.33886e-11,-6.06394e-08,-5.05328e-15,100,1
2631,4.370806412,4.873612049,4f,0.6,1,72,100,2,5.3838e-11,9.34474e-11,5.45297e-11,9.37436e-11,-6.20404e-08,-5.17003e-15,100,1
2632,4.333498878,4.850896718,4f,0.6,1,73,100,3,5.78844e-11,8.07157e-11,5.86572e-11,8.08722e-11,-6.08196e-08,-5.0683e-15,100,1
2633,4.407236791,4.856645244,4f,0.6,1,74,100,4,5.67188e-11,1.10452e-10,5.73809e-11,1.10742e-10,-6.07608e-08,-5.0634e-15,100,1
2634,4.387795215,4.770993196,4f,0.6,1,75,100,5,7.90028e-11,1.00498e-10,7.9949e-11,1.00916e-10,-5.91274e-08,-4.92728e-15,100,1
2635,4.327368287,4.944578681,4f,0.6,1,76,100,6,4.46578e-11,7.92406e-11,4.5223e-11,7.94492e-11,-8.34426e-08,-6.95355e-15,100,1
2636,4.407029602,4.828899174,4f,0.6,1,77,100,7,6.23443e-11,1.10271e-10,6.3072e-11,1.10552e-10,-5.97335e-08,-4.97779e-15,100,1
2637,4.346317455,4.844399261,4f,0.6,1,78,100,8,5.91684e-11,8.46793e-11,5.98735e-11,8.48455e-11,-6.04351e-08,-5.03626e-15,100,1
2638,4.486196606,4.846298129,4f,0.6,1,79,100,9,5.86382e-11,1.7684e-10,5.91834e-11,1.76866e-10,-6.01278e-08,-5.01065e-15,100,1
2639,4.321151336000001,4.765845872,4f,0.6,1,80,100,10,8.0992e-11,7.71076e-11,8.20264e-11,7.73751e-11,-5.94764e-08,-4.95637e-15,100,1
2640,4.370066928,4.852864388,4f,0.6,2,1,-15,1,2.63749e-11,4.50889e-11,2.6991e-11,4.53182e-11,-6.03314e-08,-5.02762e-15,-15,1
2641,4.370806412,4.873612049,4f,0.6,2,2,-15,2,2.44412e-11,4.52799e-11,2.50139e-11,4.551e-11,-6.04296e-08,-5.0358e-15,-15,1
2642,4.333498878,4.850896718,4f,0.6,2,3,-15,3,2.65825e-11,3.84535e-11,2.72674e-11,3.86526e-11,-6.02697e-08,-5.02247e-15,-15,1
2643,4.407236791,4.856645244,4f,0.6,2,4,-15,4,2.59341e-11,5.47619e-11,2.64985e-11,5.49045e-11,-6.02346e-08,-5.01955e-15,-15,1
2644,4.387795215,4.770993196,4f,0.6,2,5,-15,5,3.90114e-11,4.91173e-11,3.99439e-11,4.92868e-11,-6.02447e-08,-5.02039e-15,-15,1
2645,4.327368287,4.944578681,4f,0.6,2,6,-15,6,1.99162e-11,3.76448e-11,2.04197e-11,3.78686e-11,-6.11812e-08,-5.09843e-15,-15,1
2646,4.407029602,4.828899174,4f,0.6,2,7,-15,7,2.90303e-11,5.46447e-11,2.96627e-11,5.47879e-11,-6.0195e-08,-5.01625e-15,-15,1
2647,4.346317455,4.844399261,4f,0.6,2,8,-15,8,2.72881e-11,4.05594e-11,2.79584e-11,4.07178e-11,-6.03841e-08,-5.03201e-15,-15,1
2648,4.486196606,4.846298129,4f,0.6,2,9,-15,9,2.69241e-11,9.53998e-11,2.73398e-11,9.53322e-11,-6.0025e-08,-5.00208e-15,-15,1
2649,4.321151336000001,4.765845872,4f,0.6,2,10,-15,10,4.03482e-11,3.65162e-11,4.13903e-11,3.67249e-11,-6.03543e-08,-5.02953e-15,-15,1
2650,4.370066928,4.852864388,4f,0.6,2,11,5,1,2.70586e-11,4.57386e-11,2.77135e-11,4.59548e-11,-6.04593e-08,-5.03828e-15,5,1
2651,4.370806412,4.873612049,4f,0.6,2,12,5,2,2.51492e-11,4.59293e-11,2.57353e-11,4.61448e-11,-6.04578e-08,-5.03815e-15,5,1
2652,4.333498878,4.850896718,4f,0.6,2,13,5,3,2.72835e-11,3.91141e-11,2.79797e-11,3.93035e-11,-6.04796e-08,-5.03997e-15,5,1
2653,4.407236791,4.856645244,4f,0.6,2,14,5,4,2.66444e-11,5.53501e-11,2.72375e-11,5.55018e-11,-6.04161e-08,-5.03467e-15,5,1
2654,4.387795215,4.770993196,4f,0.6,2,15,5,5,3.94732e-11,4.97508e-11,4.03894e-11,4.99637e-11,-6.0208e-08,-5.01733e-15,5,1
2655,4.327368287,4.944578681,4f,0.6,2,16,5,6,2.05721e-11,3.83054e-11,2.10806e-11,3.85093e-11,-6.22811e-08,-5.19009e-15,5,1
2656,4.407029602,4.828899174,4f,0.6,2,17,5,7,2.97032e-11,5.52334e-11,3.03807e-11,5.53861e-11,-6.02018e-08,-5.01682e-15,5,1
2657,4.346317455,4.844399261,4f,0.6,2,18,5,8,2.79851e-11,4.12239e-11,2.86703e-11,4.13814e-11,-6.04266e-08,-5.03555e-15,5,1
2658,4.486196606,4.846298129,4f,0.6,2,19,5,9,2.76246e-11,9.49372e-11,2.80603e-11,9.4906e-11,-6.00723e-08,-5.00602e-15,5,1
2659,4.321151336000001,4.765845872,4f,0.6,2,20,5,10,4.07775e-11,3.71467e-11,4.18248e-11,3.7389e-11,-6.03887e-08,-5.03239e-15,5,1
2660,4.370066928,4.852864388,4f,0.6,2,21,15,1,2.73793e-11,4.60309e-11,2.80476e-11,4.63161e-11,-6.04153e-08,-5.03461e-15,15,1
2661,4.370806412,4.873612049,4f,0.6,2,22,15,2,2.54795e-11,4.62212e-11,2.6072e-11,4.651e-11,-6.05387e-08,-5.04489e-15,15,1
2662,4.333498878,4.850896718,4f,0.6,2,23,15,3,2.7608e-11,3.94204e-11,2.83087e-11,3.96111e-11,-6.05245e-08,-5.04371e-15,15,1
2663,4.407236791,4.856645244,4f,0.6,2,24,15,4,2.69652e-11,5.55988e-11,2.75748e-11,5.57549e-11,-6.03437e-08,-5.02864e-15,15,1
2664,4.387795215,4.770993196,4f,0.6,2,25,15,5,3.96676e-11,5.00003e-11,4.05865e-11,5.02614e-11,-6.02072e-08,-5.01727e-15,15,1
2665,4.327368287,4.944578681,4f,0.6,2,26,15,6,2.08609e-11,3.85864e-11,2.1396e-11,3.88207e-11,-6.331e-08,-5.27583e-15,15,1
2666,4.407029602,4.828899174,4f,0.6,2,27,15,7,3.00126e-11,5.54824e-11,3.06953e-11,5.56392e-11,-6.02028e-08,-5.0169e-15,15,1
2667,4.346317455,4.844399261,4f,0.6,2,28,15,8,2.83037e-11,4.15294e-11,2.89975e-11,4.16885e-11,-6.04631e-08,-5.03859e-15,15,1
2668,4.486196606,4.846298129,4f,0.6,2,29,15,9,2.79488e-11,9.46251e-11,2.83935e-11,9.46116e-11,-6.01099e-08,-5.00916e-15,15,1
2669,4.321151336000001,4.765845872,4f,0.6,2,30,15,10,4.09588e-11,3.74893e-11,4.19904e-11,3.76961e-11,-6.03194e-08,-5.02662e-15,15,1
2670,4.370066928,4.852864388,4f,0.6,2,31,25,1,2.76842e-11,4.63039e-11,2.83641e-11,4.65938e-11,-6.06247e-08,-5.05206e-15,25,1
2671,4.370806412,4.873612049,4f,0.6,2,32,25,2,2.5794e-11,4.64938e-11,2.63927e-11,4.67864e-11,-6.06637e-08,-5.05531e-15,25,1
2672,4.333498878,4.850896718,4f,0.6,2,33,25,3,2.79152e-11,3.9685e-11,2.86209e-11,3.99033e-11,-6.05916e-08,-5.0493e-15,25,1
2673,4.407236791,4.856645244,4f,0.6,2,34,25,4,2.72703e-11,5.5821e-11,2.78951e-11,5.59811e-11,-6.03944e-08,-5.03287e-15,25,1
2674,4.387795215,4.770993196,4f,0.6,2,35,25,5,3.98376e-11,5.02537e-11,4.07588e-11,5.05285e-11,-6.02404e-08,-5.02004e-15,25,1
2675,4.327368287,4.944578681,4f,0.6,2,36,25,6,2.11648e-11,3.8909e-11,2.16905e-11,3.91163e-11,-6.47561e-08,-5.39634e-15,25,1
2676,4.407029602,4.828899174,4f,0.6,2,37,25,7,3.03039e-11,5.57049e-11,3.09915e-11,5.58658e-11,-6.02916e-08,-5.0243e-15,25,1
2677,4.346317455,4.844399261,4f,0.6,2,38,25,8,2.85823e-11,4.18189e-11,2.93047e-11,4.19791e-11,-6.05191e-08,-5.04326e-15,25,1
2678,4.486196606,4.846298129,4f,0.6,2,39,25,9,2.82559e-11,9.42702e-11,2.87092e-11,9.42739e-11,-6.01645e-08,-5.0137e-15,25,1
2679,4.321151336000001,4.765845872,4f,0.6,2,40,25,10,4.11105e-11,3.77767e-11,4.21433e-11,3.79879e-11,-6.0438e-08,-5.0365e-15,25,1
2680,4.370066928,4.852864388,4f,0.6,2,41,50,1,2.83787e-11,4.69116e-11,2.90794e-11,4.72078e-11,-6.08167e-08,-5.06806e-15,50,1
2681,4.370806412,4.873612049,4f,0.6,2,42,50,2,2.64893e-11,4.71003e-11,2.71252e-11,4.74004e-11,-6.12228e-08,-5.1019e-15,50,1
2682,4.333498878,4.850896718,4f,0.6,2,43,50,3,2.86092e-11,4.03788e-11,2.93435e-11,4.05797e-11,-6.08611e-08,-5.07175e-15,50,1
2683,4.407236791,4.856645244,4f,0.6,2,44,50,4,2.79661e-11,5.62745e-11,2.86059e-11,5.64505e-11,-6.07221e-08,-5.06017e-15,50,1
2684,4.387795215,4.770993196,4f,0.6,2,45,50,5,4.01671e-11,5.08003e-11,4.11001e-11,5.11003e-11,-6.02947e-08,-5.02455e-15,50,1
2685,4.327368287,4.944578681,4f,0.6,2,46,50,6,2.18489e-11,3.95872e-11,2.23944e-11,3.97987e-11,-7.13735e-08,-5.94779e-15,50,1
2686,4.407029602,4.828899174,4f,0.6,2,47,50,7,3.09576e-11,5.6159e-11,3.1655e-11,5.63357e-11,-6.04577e-08,-5.03814e-15,50,1
2687,4.346317455,4.844399261,4f,0.6,2,48,50,8,2.92705e-11,4.24576e-11,2.99955e-11,4.2639e-11,-6.07994e-08,-5.06661e-15,50,1
2688,4.486196606,4.846298129,4f,0.6,2,49,50,9,2.89505e-11,9.32397e-11,2.94234e-11,9.32822e-11,-6.04839e-08,-5.04032e-15,50,1
2689,4.321151336000001,4.765845872,4f,0.6,2,50,50,10,4.13788e-11,3.8445e-11,4.24107e-11,3.86601e-11,-6.05536e-08,-5.04613e-15,50,1
2690,4.370066928,4.852864388,4f,0.6,2,51,75,1,2.89811e-11,4.74293e-11,2.96894e-11,4.77171e-11,-6.17152e-08,-5.14293e-15,75,1
2691,4.370806412,4.873612049,4f,0.6,2,52,75,2,2.71142e-11,4.76176e-11,2.77591e-11,4.79115e-11,-6.2911e-08,-5.24258e-15,75,1
2692,4.333498878,4.850896718,4f,0.6,2,53,75,3,2.92037e-11,4.09713e-11,2.99564e-11,4.11704e-11,-6.18779e-08,-5.15649e-15,75,1
2693,4.407236791,4.856645244,4f,0.6,2,54,75,4,2.85681e-11,5.66121e-11,2.92191e-11,5.67879e-11,-6.17507e-08,-5.14589e-15,75,1
2694,4.387795215,4.770993196,4f,0.6,2,55,75,5,4.03775e-11,5.1242e-11,4.1315e-11,5.15644e-11,-6.04012e-08,-5.03344e-15,75,1
2695,4.327368287,4.944578681,4f,0.6,2,56,75,6,2.24474e-11,4.02141e-11,2.30045e-11,4.04263e-11,-8.48271e-08,-7.06892e-15,75,1
2696,4.407029602,4.828899174,4f,0.6,2,57,75,7,3.15055e-11,5.64961e-11,3.22141e-11,5.66775e-11,-6.08834e-08,-5.07361e-15,75,1
2697,4.346317455,4.844399261,4f,0.6,2,58,75,8,2.98552e-11,4.30051e-11,3.05902e-11,4.32399e-11,-6.15293e-08,-5.12744e-15,75,1
2698,4.486196606,4.846298129,4f,0.6,2,59,75,9,2.9545e-11,9.20725e-11,3.00348e-11,9.2153e-11,-6.11345e-08,-5.09454e-15,75,1
2699,4.321151336000001,4.765845872,4f,0.6,2,60,75,10,4.15138e-11,3.90507e-11,4.25431e-11,3.92867e-11,-6.08081e-08,-5.06734e-15,75,1
2700,4.370066928,4.852864388,4f,0.6,2,61,90,1,2.93035e-11,4.77047e-11,3.00058e-11,4.79816e-11,-6.2647e-08,-5.22058e-15,90,1
2701,4.370806412,4.873612049,4f,0.6,2,62,90,2,2.74539e-11,4.78935e-11,2.8092e-11,4.81779e-11,-6.47534e-08,-5.39611e-15,90,1
2702,4.333498878,4.850896718,4f,0.6,2,63,90,3,2.95183e-11,4.12991e-11,3.02674e-11,4.1498e-11,-6.29214e-08,-5.24345e-15,90,1
2703,4.407236791,4.856645244,4f,0.6,2,64,90,4,2.88856e-11,5.66943e-11,2.9542e-11,5.6988e-11,-6.28561e-08,-5.238e-15,90,1
2704,4.387795215,4.770993196,4f,0.6,2,65,90,5,4.04542e-11,5.14654e-11,4.13934e-11,5.17968e-11,-6.05284e-08,-5.04403e-15,90,1
2705,4.327368287,4.944578681,4f,0.6,2,66,90,6,2.27582e-11,4.05744e-11,2.33221e-11,4.07989e-11,-9.79781e-08,-8.16484e-15,90,1
2706,4.407029602,4.828899174,4f,0.6,2,67,90,7,3.17866e-11,5.65773e-11,3.25022e-11,5.68674e-11,-6.13895e-08,-5.11579e-15,90,1
2707,4.346317455,4.844399261,4f,0.6,2,68,90,8,3.01576e-11,4.33365e-11,3.08989e-11,4.35482e-11,-6.23866e-08,-5.19889e-15,90,1
2708,4.486196606,4.846298129,4f,0.6,2,69,90,9,2.98553e-11,9.1367e-11,3.03554e-11,9.14351e-11,-6.19469e-08,-5.16224e-15,90,1
2709,4.321151336000001,4.765845872,4f,0.6,2,70,90,10,4.15458e-11,3.93881e-11,4.25793e-11,3.96378e-11,-6.11131e-08,-5.09276e-15,90,1
2710,4.370066928,4.852864388,4f,0.6,2,71,100,1,2.94764e-11,4.78758e-11,3.01964e-11,4.81405e-11,-6.37355e-08,-5.31129e-15,100,1
2711,4.370806412,4.873612049,4f,0.6,2,72,100,2,2.76231e-11,4.80656e-11,2.82941e-11,4.83388e-11,-6.65033e-08,-5.54194e-15,100,1
2712,4.333498878,4.850896718,4f,0.6,2,73,100,3,2.97132e-11,4.15078e-11,3.04671e-11,4.17124e-11,-6.39814e-08,-5.33178e-15,100,1
2713,4.407236791,4.856645244,4f,0.6,2,74,100,4,2.90787e-11,5.67812e-11,2.97387e-11,5.70513e-11,-6.39364e-08,-5.32803e-15,100,1
2714,4.387795215,4.770993196,4f,0.6,2,75,100,5,4.04867e-11,5.15999e-11,4.14267e-11,5.19354e-11,-6.06553e-08,-5.0546e-15,100,1
2715,4.327368287,4.944578681,4f,0.6,2,76,100,6,2.29461e-11,4.08112e-11,2.35146e-11,4.1041e-11,-1.09476e-07,-9.12303e-15,100,1
2716,4.407029602,4.828899174,4f,0.6,2,77,100,7,3.19549e-11,5.66626e-11,3.26751e-11,5.69286e-11,-6.18953e-08,-5.15795e-15,100,1
2717,4.346317455,4.844399261,4f,0.6,2,78,100,8,3.03626e-11,4.35458e-11,3.10852e-11,4.3746e-11,-6.32468e-08,-5.27057e-15,100,1
2718,4.486196606,4.846298129,4f,0.6,2,79,100,9,3.00253e-11,9.08604e-11,3.055e-11,9.09463e-11,-6.27791e-08,-5.23159e-15,100,1
2719,4.321151336000001,4.765845872,4f,0.6,2,80,100,10,4.15563e-11,3.96034e-11,4.25875e-11,3.98637e-11,-6.13823e-08,-5.11519e-15,100,1
2720,4.370066928,4.852864388,4f,0.6,3,1,-15,1,1.80002e-11,3.08719e-11,1.86404e-11,3.10525e-11,-6.16962e-08,-5.14135e-15,-15,1
2721,4.370806412,4.873612049,4f,0.6,3,2,-15,2,1.66903e-11,3.10139e-11,1.72879e-11,3.11932e-11,-6.18952e-08,-5.15794e-15,-15,1
2722,4.333498878,4.850896718,4f,0.6,3,3,-15,3,1.81811e-11,2.62988e-11,1.88598e-11,2.65248e-11,-6.18383e-08,-5.15319e-15,-15,1
2723,4.407236791,4.856645244,4f,0.6,3,4,-15,4,1.77202e-11,3.745e-11,1.8274e-11,3.75931e-11,-6.15563e-08,-5.12969e-15,-15,1
2724,4.387795215,4.770993196,4f,0.6,3,5,-15,5,2.66237e-11,3.35715e-11,2.75319e-11,3.37396e-11,-6.14709e-08,-5.12257e-15,-15,1
2725,4.327368287,4.944578681,4f,0.6,3,6,-15,6,1.3616e-11,2.57965e-11,1.41244e-11,2.60199e-11,-6.28098e-08,-5.23415e-15,-15,1
2726,4.407029602,4.828899174,4f,0.6,3,7,-15,7,1.98374e-11,3.73537e-11,2.04415e-11,3.7497e-11,-6.14966e-08,-5.12472e-15,-15,1
2727,4.346317455,4.844399261,4f,0.6,3,8,-15,8,1.86325e-11,2.77241e-11,1.93237e-11,2.79409e-11,-6.17753e-08,-5.14794e-15,-15,1
2728,4.486196606,4.846298129,4f,0.6,3,9,-15,9,1.83772e-11,6.52687e-11,1.87758e-11,6.52158e-11,-6.12368e-08,-5.10307e-15,-15,1
2729,4.321151336000001,4.765845872,4f,0.6,3,10,-15,10,2.75604e-11,2.49684e-11,2.86129e-11,2.51894e-11,-6.17379e-08,-5.14482e-15,-15,1
2730,4.370066928,4.852864388,4f,0.6,3,11,5,1,1.84806e-11,3.13209e-11,1.91325e-11,3.15268e-11,-6.17746e-08,-5.14788e-15,5,1
2731,4.370806412,4.873612049,4f,0.6,3,12,5,2,1.71682e-11,3.14629e-11,1.77795e-11,3.16678e-11,-6.18783e-08,-5.15652e-15,5,1
2732,4.333498878,4.850896718,4f,0.6,3,13,5,3,1.86676e-11,2.67489e-11,1.93507e-11,2.70312e-11,-6.19185e-08,-5.15988e-15,5,1
2733,4.407236791,4.856645244,4f,0.6,3,14,5,4,1.81887e-11,3.78516e-11,1.87744e-11,3.80145e-11,-6.16407e-08,-5.13672e-15,5,1
2734,4.387795215,4.770993196,4f,0.6,3,15,5,5,2.69477e-11,3.40025e-11,2.78729e-11,3.41856e-11,-6.15658e-08,-5.13049e-15,5,1
2735,4.327368287,4.944578681,4f,0.6,3,16,5,6,1.4062e-11,2.62471e-11,1.45878e-11,2.64868e-11,-6.46627e-08,-5.38856e-15,5,1
2736,4.407029602,4.828899174,4f,0.6,3,17,5,7,2.0285e-11,3.77555e-11,2.09315e-11,3.79186e-11,-6.1549e-08,-5.12909e-15,5,1
2737,4.346317455,4.844399261,4f,0.6,3,18,5,8,1.91092e-11,2.81769e-11,1.98143e-11,2.84341e-11,-6.18389e-08,-5.15324e-15,5,1
2738,4.486196606,4.846298129,4f,0.6,3,19,5,9,1.88439e-11,6.49568e-11,1.92736e-11,6.4942e-11,-6.14465e-08,-5.12054e-15,5,1
2739,4.321151336000001,4.765845872,4f,0.6,3,20,5,10,2.78471e-11,2.54399e-11,2.89154e-11,2.56462e-11,-6.16863e-08,-5.14052e-15,5,1
2740,4.370066928,4.852864388,4f,0.6,3,21,15,1,1.87029e-11,3.15231e-11,1.93604e-11,3.1733e-11,-6.1839e-08,-5.15325e-15,15,1
2741,4.370806412,4.873612049,4f,0.6,3,22,15,2,1.73925e-11,3.16649e-11,1.80086e-11,3.18747e-11,-6.19893e-08,-5.16577e-15,15,1
2742,4.333498878,4.850896718,4f,0.6,3,23,15,3,1.88909e-11,2.69578e-11,1.95798e-11,2.72439e-11,-6.1986e-08,-5.1655e-15,15,1
2743,4.407236791,4.856645244,4f,0.6,3,24,15,4,1.84118e-11,3.80215e-11,1.90043e-11,3.81919e-11,-6.17132e-08,-5.14277e-15,15,1
2744,4.387795215,4.770993196,4f,0.6,3,25,15,5,2.70763e-11,3.42107e-11,2.80118e-11,3.43879e-11,-6.14313e-08,-5.11927e-15,15,1
2745,4.327368287,4.944578681,4f,0.6,3,26,15,6,1.42808e-11,2.64905e-11,1.48044e-11,2.67024e-11,-6.63821e-08,-5.53184e-15,15,1
2746,4.407029602,4.828899174,4f,0.6,3,27,15,7,2.04999e-11,3.79256e-11,2.11538e-11,3.80962e-11,-6.15857e-08,-5.13215e-15,15,1
2747,4.346317455,4.844399261,4f,0.6,3,28,15,8,1.93296e-11,2.83851e-11,2.00411e-11,2.86466e-11,-6.17928e-08,-5.1494e-15,15,1
2748,4.486196606,4.846298129,4f,0.6,3,29,15,9,1.90608e-11,6.47453e-11,1.95041e-11,6.47497e-11,-6.13616e-08,-5.11346e-15,15,1
2749,4.321151336000001,4.765845872,4f,0.6,3,30,15,10,2.79644e-11,2.561e-11,2.904e-11,2.58587e-11,-6.18171e-08,-5.15142e-15,15,1
2750,4.370066928,4.852864388,4f,0.6,3,31,25,1,1.89138e-11,3.17119e-11,1.95769e-11,3.19284e-11,-6.20163e-08,-5.16802e-15,25,1
2751,4.370806412,4.873612049,4f,0.6,3,32,25,2,1.76064e-11,3.18536e-11,1.82274e-11,3.20693e-11,-6.21053e-08,-5.17544e-15,25,1
2752,4.333498878,4.850896718,4f,0.6,3,33,25,3,1.91021e-11,2.71775e-11,1.97968e-11,2.74464e-11,-6.20867e-08,-5.17389e-15,25,1
2753,4.407236791,4.856645244,4f,0.6,3,34,25,4,1.86236e-11,3.81733e-11,1.92229e-11,3.83552e-11,-6.18225e-08,-5.15187e-15,25,1
2754,4.387795215,4.770993196,4f,0.6,3,35,25,5,2.71892e-11,3.43869e-11,2.81335e-11,3.45721e-11,-6.15933e-08,-5.13277e-15,25,1
2755,4.327368287,4.944578681,4f,0.6,3,36,25,6,1.44779e-11,2.6651e-11,1.50134e-11,2.6908e-11,-6.81977e-08,-5.68314e-15,25,1
2756,4.407029602,4.828899174,4f,0.6,3,37,25,7,2.07019e-11,3.80776e-11,2.13628e-11,3.82597e-11,-6.16574e-08,-5.13812e-15,25,1
2757,4.346317455,4.844399261,4f,0.6,3,38,25,8,1.95514e-11,2.85824e-11,2.02566e-11,2.88484e-11,-6.19751e-08,-5.16459e-15,25,1
2758,4.486196606,4.846298129,4f,0.6,3,39,25,9,1.92665e-11,6.45046e-11,1.97226e-11,6.45279e-11,-6.14645e-08,-5.12204e-15,25,1
2759,4.321151336000001,4.765845872,4f,0.6,3,40,25,10,2.80654e-11,2.58122e-11,2.91369e-11,2.60613e-11,-6.1717e-08,-5.14308e-15,25,1
2760,4.370066928,4.852864388,4f,0.6,3,41,50,1,1.93918e-11,3.21326e-11,2.00689e-11,3.23586e-11,-6.2452e-08,-5.20433e-15,50,1
2761,4.370806412,4.873612049,4f,0.6,3,42,50,2,1.80958e-11,3.22737e-11,1.87302e-11,3.24983e-11,-6.33402e-08,-5.27835e-15,50,1
2762,4.333498878,4.850896718,4f,0.6,3,43,50,3,1.95676e-11,2.76133e-11,2.02847e-11,2.78748e-11,-6.25923e-08,-5.21602e-15,50,1
2763,4.407236791,4.856645244,4f,0.6,3,44,50,4,1.91061e-11,3.84834e-11,1.97194e-11,3.86942e-11,-6.23454e-08,-5.19545e-15,50,1
2764,4.387795215,4.770993196,4f,0.6,3,45,50,5,2.74093e-11,3.47682e-11,2.83696e-11,3.49716e-11,-6.1499e-08,-5.12492e-15,50,1
2765,4.327368287,4.944578681,4f,0.6,3,46,50,6,1.49459e-11,2.71261e-11,1.55002e-11,2.73861e-11,-7.82176e-08,-6.51814e-15,50,1
2766,4.407029602,4.828899174,4f,0.6,3,47,50,7,2.11534e-11,3.83882e-11,2.18292e-11,3.85991e-11,-6.18862e-08,-5.15719e-15,50,1
2767,4.346317455,4.844399261,4f,0.6,3,48,50,8,2.00281e-11,2.90332e-11,2.07408e-11,2.93087e-11,-6.22958e-08,-5.19132e-15,50,1
2768,4.486196606,4.846298129,4f,0.6,3,49,50,9,1.97331e-11,6.38035e-11,2.02188e-11,6.38737e-11,-6.19624e-08,-5.16353e-15,50,1
2769,4.321151336000001,4.765845872,4f,0.6,3,50,50,10,2.82506e-11,2.62828e-11,2.93187e-11,2.65292e-11,-6.20299e-08,-5.16915e-15,50,1
2770,4.370066928,4.852864388,4f,0.6,3,51,75,1,1.98019e-11,3.24912e-11,2.04926e-11,3.27312e-11,-6.37686e-08,-5.31405e-15,75,1
2771,4.370806412,4.873612049,4f,0.6,3,52,75,2,1.85214e-11,3.2632e-11,1.91698e-11,3.28687e-11,-6.54077e-08,-5.45064e-15,75,1
2772,4.333498878,4.850896718,4f,0.6,3,53,75,3,1.99792e-11,2.80275e-11,2.07013e-11,2.82935e-11,-6.40366e-08,-5.33638e-15,75,1
2773,4.407236791,4.856645244,4f,0.6,3,54,75,4,1.95234e-11,3.87143e-11,2.01511e-11,3.89514e-11,-6.38282e-08,-5.31901e-15,75,1
2774,4.387795215,4.770993196,4f,0.6,3,55,75,5,2.75526e-11,3.50779e-11,2.85204e-11,3.52938e-11,-6.17799e-08,-5.14832e-15,75,1
2775,4.327368287,4.944578681,4f,0.6,3,56,75,6,1.53586e-11,2.75658e-11,1.59226e-11,2.78273e-11,-9.84047e-08,-8.20039e-15,75,1
