,nmos_rvt:@:nfet_phig:@:IGNC,pmos_rvt:@:pfet_phig:@:IGNC,LoadCap,vdd,number_fin,t_fall_delay,t_rise_delay,t_fall_time,t_rise_time,temper
11909,-0.5189,-0.378,4f,0.9,5,2.076347e-11,1.05604e-11,1.579706e-11,1.188305e-11,0.0
11910,0.5518,0.3415,4f,0.9,5,2.391916e-11,9.804917e-12,1.813781e-11,1.12997e-11,0.0
11911,0.29,-0.1841,4f,0.9,5,2.326751e-11,1.042843e-11,1.752529e-11,1.272088e-11,0.0
11912,0.8485,-0.7446,4f,0.9,5,2.535667e-11,1.087619e-11,1.929607e-11,1.221299e-11,0.0
11913,-1.2438,0.6697,4f,0.9,5,1.849324e-11,9.650131e-12,1.434658e-11,1.108495e-11,0.0
11914,0.6131,-1.1911,4f,0.9,5,2.431604e-11,1.138163e-11,1.816458e-11,1.319449e-11,0.0
11915,0.3824,0.9694,4f,0.9,5,2.351116e-11,9.349795e-12,1.776466e-11,1.092892e-11,0.0
11916,-1.8849,0.6073,4f,0.9,5,1.69348e-11,9.614174e-12,1.466149e-11,1.134052e-11,0.0
11917,0.8013,0.2451,4f,0.9,5,2.467242e-11,9.885953e-12,1.870631e-11,1.136966e-11,0.0
11918,-1.3209,0.8362,4f,0.9,5,1.812097e-11,9.511234e-12,1.617659e-11,1.10116e-11,0.0
11919,-2.4502,-1.2897,4f,0.9,5,1.592943e-11,1.150408e-11,1.300709e-11,1.272263e-11,0.0
11920,0.4527,0.724,4f,0.9,5,2.365224e-11,9.464601e-12,1.809207e-11,1.107366e-11,0.0
11921,-0.7223,-0.2172,4f,0.9,5,2.106653e-11,1.025436e-11,1.623858e-11,1.20146e-11,0.0
11922,-0.5204,-1.5757,4f,0.9,5,2.14891e-11,1.18569e-11,1.660632e-11,1.348614e-11,0.0
11923,1.4914,1.8448,4f,0.9,5,2.956822e-11,8.463372e-12,2.238324e-11,1.08501e-11,0.0
11924,-0.2509,1.7263,4f,0.9,5,2.178907e-11,8.668472e-12,1.659212e-11,1.06712e-11,0.0
11925,-0.6471,0.4233,4f,0.9,5,2.12521e-11,9.806477e-12,1.692251e-11,1.138407e-11,0.0
11926,-1.3806,-0.6952,4f,0.9,5,1.872953e-11,1.074924e-11,1.588529e-11,1.222978e-11,0.0
11927,-0.9646,0.383,4f,0.9,5,1.961011e-11,9.773401e-12,1.664033e-11,1.148015e-11,0.0
11928,0.667,1.6099,4f,0.9,5,2.442182e-11,8.70806e-12,1.839229e-11,1.049106e-11,0.0
11929,-0.4127,0.7432,4f,0.9,5,2.166509e-11,9.521333e-12,1.771051e-11,1.106741e-11,0.0
11930,1.0667,0.5062,4f,0.9,5,2.681007e-11,9.637375e-12,2.210944e-11,1.122845e-11,0.0
11931,-0.6887,0.1982,4f,0.9,5,1.997926e-11,1.002213e-11,1.506321e-11,1.146509e-11,0.0
11932,-0.9693,-1.3396,4f,0.9,5,2.056e-11,1.162464e-11,1.607635e-11,1.415495e-11,0.0
11933,-0.4554,-0.8909,4f,0.9,5,2.159536e-11,1.107837e-11,1.667723e-11,1.226744e-11,0.0
11934,-1.3938,-0.6278,4f,0.9,5,1.86905e-11,1.06846e-11,1.587801e-11,1.219196e-11,0.0
11935,-0.4497,1.4317,4f,0.9,5,2.167852e-11,8.953885e-12,1.709544e-11,1.060891e-11,0.0
11936,-0.258,1.7744,4f,0.9,5,2.177352e-11,8.670809e-12,1.657291e-11,1.102737e-11,0.0
11937,-0.05788,-0.6133,4f,0.9,5,2.245472e-11,1.078252e-11,1.661462e-11,1.207877e-11,0.0
11938,0.9223,-1.435,4f,0.9,5,2.57276e-11,1.165884e-11,1.988941e-11,1.424747e-11,0.0
11939,-0.5781,-0.05277,4f,0.9,5,2.067898e-11,1.017958e-11,1.54587e-11,1.184567e-11,0.0
11940,0.9878,0.4383,4f,0.9,5,2.566996e-11,9.7042e-12,1.946096e-11,1.142419e-11,0.0
11941,0.7875,0.518,4f,0.9,5,2.523174e-11,9.644158e-12,2.141377e-11,1.122566e-11,0.0
11942,-0.6764,0.3506,4f,0.9,5,1.984364e-11,9.88476e-12,1.759439e-11,1.13058e-11,0.0
11943,-0.2638,0.3708,4f,0.9,5,2.19902e-11,9.837832e-12,1.762269e-11,1.157038e-11,0.0
11944,0.1919,0.6274,4f,0.9,5,2.305534e-11,9.640939e-12,1.728444e-11,1.204493e-11,0.0
11945,-0.5351,1.532,4f,0.9,5,2.149475e-11,8.883309e-12,1.720947e-11,1.054624e-11,0.0
11946,-0.6454,1.4374,4f,0.9,5,2.128119e-11,8.96833e-12,1.707075e-11,1.060183e-11,0.0
11947,0.196,-0.4051,4f,0.9,5,2.303812e-11,1.071672e-11,1.740276e-11,1.248508e-11,0.0
11948,0.9222,-0.2628,4f,0.9,5,2.564836e-11,1.033841e-11,1.972313e-11,1.197168e-11,0.0
11949,1.0165,-0.6328,4f,0.9,5,2.680434e-11,1.068944e-11,2.009489e-11,1.217831e-11,0.0
11950,0.0,0.0,4f,0.9,5,2.218022e-11,9.954327e-12,1.716485e-11,1.156198e-11,-25.0
11951,-0.8014,-0.8294,4f,0.9,5,2.054402e-11,1.091425e-11,1.607646e-11,1.202409e-11,-25.0
11952,-0.2677,0.215,4f,0.9,5,2.154351e-11,9.853263e-12,1.622808e-11,1.150842e-11,-25.0
11953,1.6757,0.8946,4f,0.9,5,2.8196e-11,9.151045e-12,2.236809e-11,1.07989e-11,-25.0
11954,0.2014,1.0447,4f,0.9,5,2.265307e-11,9.083892e-12,1.737252e-11,1.109329e-11,-25.0
11955,-1.7987,2.7742,4f,0.9,5,1.780093e-11,7.809731e-12,1.401947e-11,1.030172e-11,-25.0
11956,0.656,-1.2719,4f,0.9,5,2.390191e-11,1.133097e-11,1.775427e-11,1.265444e-11,-25.0
11957,-0.4937,0.4482,4f,0.9,5,2.117275e-11,9.644753e-12,1.682134e-11,1.124077e-11,-25.0
11958,0.3209,1.4379,4f,0.9,5,2.293918e-11,8.824543e-12,1.723155e-11,1.14332e-11,-25.0
11959,-0.5189,-0.378,4f,0.9,5,2.033115e-11,1.043974e-11,1.51493e-11,1.165574e-11,-25.0
11960,0.5518,0.3415,4f,0.9,5,2.345099e-11,9.805209e-12,1.787172e-11,1.118066e-11,-25.0
11961,0.29,-0.1841,4f,0.9,5,2.283856e-11,1.02959e-11,1.717567e-11,1.248124e-11,-25.0
11962,0.8485,-0.7446,4f,0.9,5,2.476002e-11,1.073355e-11,1.848819e-11,1.1975e-11,-25.0
11963,-1.2438,0.6697,4f,0.9,5,1.96937e-11,9.528998e-12,1.560661e-11,1.095492e-11,-25.0
11964,0.6131,-1.1911,4f,0.9,5,2.377211e-11,1.123926e-11,1.763844e-11,1.254848e-11,-25.0
11965,0.3824,0.9694,4f,0.9,5,2.306215e-11,9.227029e-12,1.739777e-11,1.182371e-11,-25.0
11966,-1.8849,0.6073,4f,0.9,5,1.654042e-11,9.509274e-12,1.401279e-11,1.117936e-11,-25.0
11967,0.8013,0.2451,4f,0.9,5,2.414017e-11,9.758023e-12,1.822771e-11,1.120849e-11,-25.0
11968,-1.3209,0.8362,4f,0.9,5,1.778806e-11,9.353598e-12,1.391669e-11,1.16626e-11,-25.0
11969,-2.4502,-1.2897,4f,0.9,5,1.558546e-11,1.132509e-11,1.245689e-11,1.247328e-11,-25.0
11970,0.4527,0.724,4f,0.9,5,2.321925e-11,9.446969e-12,1.763837e-11,1.117842e-11,-25.0
11971,-0.7223,-0.2172,4f,0.9,5,1.952202e-11,1.029473e-11,1.478801e-11,1.150404e-11,-25.0
11972,-0.5204,-1.5757,4f,0.9,5,2.108015e-11,1.172158e-11,1.614068e-11,1.424448e-11,-25.0
11973,1.4914,1.8448,4f,0.9,5,2.855129e-11,8.396931e-12,2.310382e-11,1.082352e-11,-25.0
11974,-0.2509,1.7263,4f,0.9,5,2.125093e-11,8.609011e-12,1.588502e-11,1.087842e-11,-25.0
11975,-0.6471,0.4233,4f,0.9,5,1.97183e-11,9.70399e-12,1.468751e-11,1.110765e-11,-25.0
11976,-1.3806,-0.6952,4f,0.9,5,1.777886e-11,1.081032e-11,1.492971e-11,1.196262e-11,-25.0
11977,-0.9646,0.383,4f,0.9,5,1.84835e-11,9.762505e-12,1.610097e-11,1.111709e-11,-25.0
11978,0.667,1.6099,4f,0.9,5,2.387422e-11,8.597976e-12,1.784725e-11,1.033806e-11,-25.0
11979,-0.4127,0.7432,4f,0.9,5,2.129295e-11,9.444568e-12,1.731645e-11,1.090792e-11,-25.0
11980,1.0667,0.5062,4f,0.9,5,2.535838e-11,9.526949e-12,1.905933e-11,1.123123e-11,-25.0
11981,-0.6887,0.1982,4f,0.9,5,2.071394e-11,9.907276e-12,1.583188e-11,1.123427e-11,-25.0
11982,-0.9693,-1.3396,4f,0.9,5,1.859531e-11,1.148972e-11,1.403353e-11,1.380539e-11,-25.0
11983,-0.4554,-0.8909,4f,0.9,5,2.122299e-11,1.094609e-11,1.625454e-11,1.205959e-11,-25.0
11984,-1.3938,-0.6278,4f,0.9,5,1.758258e-11,1.073208e-11,1.484227e-11,1.197974e-11,-25.0
11985,-0.4497,1.4317,4f,0.9,5,2.12539e-11,8.858256e-12,1.71693e-11,1.045257e-11,-25.0
11986,-0.258,1.7744,4f,0.9,5,2.120773e-11,8.577238e-12,1.59688e-11,1.047751e-11,-25.0
11987,-0.05788,-0.6133,4f,0.9,5,2.205727e-11,1.060916e-11,1.672937e-11,1.191171e-11,-25.0
11988,0.9223,-1.435,4f,0.9,5,2.494179e-11,1.145015e-11,1.865058e-11,1.266588e-11,-25.0
11989,-0.5781,-0.05277,4f,0.9,5,2.097656e-11,1.011643e-11,1.605104e-11,1.161987e-11,-25.0
11990,0.9878,0.4383,4f,0.9,5,2.502357e-11,9.598194e-12,1.874231e-11,1.124952e-11,-25.0
11991,0.7875,0.518,4f,0.9,5,2.426609e-11,9.530724e-12,1.812464e-11,1.121906e-11,-25.0
11992,-0.6764,0.3506,4f,0.9,5,1.940484e-11,9.770143e-12,1.526379e-11,1.114731e-11,-25.0
11993,-0.2638,0.3708,4f,0.9,5,2.163642e-11,9.726279e-12,1.687926e-11,1.125656e-11,-25.0
11994,0.1919,0.6274,4f,0.9,5,2.262225e-11,9.427708e-12,1.735455e-11,1.119118e-11,-25.0
11995,-0.5351,1.532,4f,0.9,5,2.10918e-11,8.787005e-12,1.709336e-11,1.039165e-11,-25.0
11996,-0.6454,1.4374,4f,0.9,5,1.984231e-11,8.86979e-12,1.690542e-11,1.04472e-11,-25.0
11997,0.196,-0.4051,4f,0.9,5,2.262662e-11,1.056892e-11,1.694024e-11,1.202424e-11,-25.0
11998,0.9222,-0.2628,4f,0.9,5,2.5019e-11,1.021941e-11,1.879003e-11,1.181188e-11,-25.0
11999,1.0165,-0.6328,4f,0.9,5,2.616642e-11,1.061905e-11,1.945218e-11,1.181754e-11,-25.0
12000,0.0,0.0,8f,0.6,1,8.85216e-11,2.365054e-10, 1.704797e-10, 3.653236e-10,50.0
12001,-0.8014,-0.8294,8f,0.6,1,6.799225e-11,2.877318e-10,   failed,   failed,50.0
12002,-0.2677,0.215,8f,0.6,1,8.773473e-11,2.250217e-10, 1.746639e-10, 3.475812e-10,50.0
12003,1.6757,0.8946,8f,0.6,1,1.307042e-10,1.982586e-10, 2.307555e-10, 3.192796e-10,50.0
12004,0.2014,1.0447,8f,0.6,1,1.017818e-10,1.954561e-10, 1.856085e-10, 3.174439e-10,50.0
12005,-1.7987,2.7742,8f,0.6,1,7.65991e-11,1.531685e-10, 1.425803e-10, 2.610969e-10,50.0
12006,0.656,-1.2719,8f,0.6,1,7.554163e-11,3.160693e-10,   failed,   failed,50.0
12007,-0.4937,0.4482,8f,0.6,1,8.903493e-11,2.220904e-10, 1.683382e-10, 3.412987e-10,50.0
12008,0.3209,1.4379,8f,0.6,1,1.041328e-10,1.827973e-10, 1.830594e-10, 2.989167e-10,50.0
12009,-0.5189,-0.378,8f,0.6,1,7.925503e-11,2.501524e-10, 1.659954e-10, 3.770373e-10,50.0
12010,0.5518,0.3415,8f,0.6,1,1.0273e-10,2.274826e-10, 1.896962e-10, 3.472047e-10,50.0
12011,0.29,-0.1841,8f,0.6,1,9.283421e-11,2.412258e-10, 1.837025e-10, 3.599467e-10,50.0
12012,0.8485,-0.7446,8f,0.6,1,9.266967e-11,2.714949e-10,   failed,   failed,50.0
12013,-1.2438,0.6697,8f,0.6,1,8.017898e-11,2.070915e-10, 1.529730e-10, 3.169109e-10,50.0
12014,0.6131,-1.1911,8f,0.6,1,7.704085e-11,3.114296e-10,   failed,   failed,50.0
12015,0.3824,0.9694,8f,0.6,1,1.012836e-10,1.989377e-10, 1.840552e-10, 3.142150e-10,50.0
12016,-1.8849,0.6073,8f,0.6,1,7.1853e-11,2.092574e-10, 1.425001e-10, 3.267308e-10,50.0
12017,0.8013,0.2451,8f,0.6,1,1.054016e-10,2.222381e-10, 2.062147e-10, 3.563387e-10,50.0
12018,-1.3209,0.8362,8f,0.6,1,7.832493e-11,2.011738e-10, 1.453792e-10, 3.183499e-10,50.0
12019,-2.4502,-1.2897,8f,0.6,1,4.689366e-11,3.084697e-10,   failed,   failed,50.0
12020,0.4527,0.724,8f,0.6,1,1.038506e-10,2.03319e-10, 1.864996e-10, 3.264653e-10,50.0
12021,-0.7223,-0.2172,8f,0.6,1,7.772802e-11,2.442888e-10, 1.591228e-10, 3.745495e-10,50.0
12022,-0.5204,-1.5757,8f,0.6,1,5.090596e-11,3.399596e-10,   failed,   failed,50.0
12023,1.4914,1.8448,8f,0.6,1,1.297646e-10,1.789857e-10, 2.270475e-10, 2.842817e-10,50.0
12024,-0.2509,1.7263,8f,0.6,1,9.28549e-11,1.750617e-10, 1.664090e-10, 2.830894e-10,50.0
12025,-0.6471,0.4233,8f,0.6,1,8.381774e-11,2.175855e-10, 1.554816e-10, 3.458867e-10,50.0
12026,-1.3806,-0.6952,8f,0.6,1,6.452578e-11,2.791768e-10,   failed,   failed,50.0
12027,-0.9646,0.383,8f,0.6,1,8.021655e-11,2.175755e-10, 1.591303e-10, 3.379199e-10,50.0
12028,0.667,1.6099,8f,0.6,1,1.083716e-10,1.795205e-10, 1.963061e-10, 2.882905e-10,50.0
12029,-0.4127,0.7432,8f,0.6,1,8.897503e-11,2.045146e-10, 1.612998e-10, 3.148413e-10,50.0
12030,1.0667,0.5062,8f,0.6,1,1.123666e-10,2.140196e-10, 2.161107e-10, 3.448493e-10,50.0
12031,-0.6887,0.1982,8f,0.6,1,8.23639e-11,2.243345e-10, 1.621664e-10, 3.576788e-10,50.0
12032,-0.9693,-1.3396,8f,0.6,1,5.509375e-11,3.125374e-10,   failed,   failed,50.0
12033,-0.4554,-0.8909,8f,0.6,1,7.125176e-11,2.796671e-10,   failed,   failed,50.0
12034,-1.3938,-0.6278,8f,0.6,1,6.709886e-11,2.636379e-10,   failed,   failed,50.0
12035,-0.4497,1.4317,8f,0.6,1,9.054453e-11,1.814754e-10, 1.603126e-10, 2.986947e-10,50.0
12036,-0.258,1.7744,8f,0.6,1,9.29914e-11,1.740989e-10, 1.678547e-10, 2.813999e-10,50.0
12037,-0.05788,-0.6133,8f,0.6,1,8.14995e-11,2.634224e-10,   failed,   failed,50.0
12038,0.9223,-1.435,8f,0.6,1,7.41237e-11,3.292887e-10,   failed,   failed,50.0
12039,-0.5781,-0.05277,8f,0.6,1,8.188973e-11,2.346485e-10, 1.569143e-10, 3.658484e-10,50.0
12040,0.9878,0.4383,8f,0.6,1,1.100424e-10,2.165185e-10, 2.142216e-10, 3.502253e-10,50.0
12041,0.7875,0.518,8f,0.6,1,1.097016e-10,2.132278e-10, 1.986146e-10, 3.435626e-10,50.0
12042,-0.6764,0.3506,8f,0.6,1,8.336984e-11,2.189211e-10, 1.548382e-10, 3.522119e-10,50.0
12043,-0.2638,0.3708,8f,0.6,1,8.895602e-11,2.180809e-10, 1.759613e-10, 3.382695e-10,50.0
12044,0.1919,0.6274,8f,0.6,1,9.732822e-11,2.173285e-10, 1.775123e-10, 3.335857e-10,50.0
12045,-0.5351,1.532,8f,0.6,1,8.85248e-11,1.815057e-10, 1.576886e-10, 2.894443e-10,50.0
12046,-0.6454,1.4374,8f,0.6,1,8.768437e-11,1.8202e-10, 1.660543e-10, 2.895530e-10,50.0
12047,0.196,-0.4051,8f,0.6,1,9.24114e-11,2.520424e-10, 1.848736e-10, 3.738499e-10,50.0
12048,0.9222,-0.2628,8f,0.6,1,1.024979e-10,2.441996e-10, 2.103179e-10, 3.732780e-10,50.0
12049,1.0165,-0.6328,8f,0.6,1,9.525268e-11,2.673056e-10,   failed,   failed,50.0
12050,0.0,0.0,8f,0.6,1,9.231664e-11,2.452539e-10, 1.872102e-10, 3.791858e-10,100.0
12051,-0.8014,-0.8294,8f,0.6,1,6.927346e-11,2.886751e-10,   failed,   failed,100.0
12052,-0.2677,0.215,8f,0.6,1,9.599242e-11,2.346231e-10, 1.866783e-10, 3.564984e-10,100.0
12053,1.6757,0.8946,8f,0.6,1,1.388284e-10,2.060741e-10, 2.557054e-10, 3.321090e-10,100.0
12054,0.2014,1.0447,8f,0.6,1,1.048571e-10,2.032415e-10, 1.951962e-10, 3.190615e-10,100.0
12055,-1.7987,2.7742,8f,0.6,1,8.158274e-11,1.61661e-10, 1.521585e-10, 2.735856e-10,100.0
12056,0.656,-1.2719,8f,0.6,1,6.894127e-11,3.340264e-10,   failed,   failed,100.0
12057,-0.4937,0.4482,8f,0.6,1,8.945377e-11,2.345288e-10, 1.803148e-10, 3.577525e-10,100.0
12058,0.3209,1.4379,8f,0.6,1,1.079688e-10,1.919707e-10, 2.076517e-10, 3.119087e-10,100.0
12059,-0.5189,-0.378,8f,0.6,1,8.101965e-11,2.632972e-10,   failed,   failed,100.0
12060,0.5518,0.3415,8f,0.6,1,1.058452e-10,2.306171e-10, 2.154522e-10, 3.580107e-10,100.0
12061,0.29,-0.1841,8f,0.6,1,9.534702e-11,2.535005e-10, 2.005310e-10, 3.816330e-10,100.0
12062,0.8485,-0.7446,8f,0.6,1,9.3563e-11,2.829338e-10,   failed,   failed,100.0
12063,-1.2438,0.6697,8f,0.6,1,8.370413e-11,2.165251e-10, 1.575464e-10, 3.430021e-10,100.0
12064,0.6131,-1.1911,8f,0.6,1,7.366673e-11,3.163995e-10,   failed,   failed,100.0
12065,0.3824,0.9694,8f,0.6,1,1.074551e-10,2.061907e-10, 2.023139e-10, 3.309773e-10,100.0
12066,-1.8849,0.6073,8f,0.6,1,7.49307e-11,2.211915e-10, 1.451856e-10, 3.626732e-10,100.0
12067,0.8013,0.2451,8f,0.6,1,1.097857e-10,2.342496e-10, 2.221469e-10, 3.629300e-10,100.0
12068,-1.3209,0.8362,8f,0.6,1,8.422918e-11,2.107777e-10, 1.623723e-10, 3.292642e-10,100.0
12069,-2.4502,-1.2897,8f,0.6,1,4.525633e-11,3.258854e-10,   failed,   failed,100.0
12070,0.4527,0.724,8f,0.6,1,1.06941e-10,2.167748e-10, 2.099544e-10, 3.513984e-10,100.0
12071,-0.7223,-0.2172,8f,0.6,1,8.337349e-11,2.547435e-10,-2.822708e-09, 3.382585e-09,100.0
12072,-0.5204,-1.5757,8f,0.6,1,4.749153e-11,3.599597e-10,   failed,   failed,100.0
12073,1.4914,1.8448,8f,0.6,1,1.377498e-10,1.879192e-10, 2.443350e-10, 3.032893e-10,100.0
12074,-0.2509,1.7263,8f,0.6,1,9.924723e-11,1.857905e-10, 1.881845e-10, 2.972129e-10,100.0
12075,-0.6471,0.4233,8f,0.6,1,8.756478e-11,2.276823e-10, 1.676651e-10, 3.544385e-10,100.0
12076,-1.3806,-0.6952,8f,0.6,1,6.508543e-11,2.873166e-10,   failed,   failed,100.0
12077,-0.9646,0.383,8f,0.6,1,8.317835e-11,2.27252e-10, 1.640982e-10, 3.612834e-10,100.0
12078,0.667,1.6099,8f,0.6,1,1.147871e-10,1.942363e-10, 2.177642e-10, 3.209304e-10,100.0
12079,-0.4127,0.7432,8f,0.6,1,9.710633e-11,2.131383e-10, 1.831891e-10, 3.418579e-10,100.0
12080,1.0667,0.5062,8f,0.6,1,1.218027e-10,2.225319e-10, 2.303156e-10, 3.562789e-10,100.0
12081,-0.6887,0.1982,8f,0.6,1,8.583712e-11,2.350526e-10, 1.664605e-10, 3.699344e-10,100.0
12082,-0.9693,-1.3396,8f,0.6,1,5.243791e-11,3.339618e-10,   failed,   failed,100.0
12083,-0.4554,-0.8909,8f,0.6,1,7.041005e-11,3.005081e-10,   failed,   failed,100.0
12084,-1.3938,-0.6278,8f,0.6,1,6.737769e-11,2.77996e-10,   failed,   failed,100.0
12085,-0.4497,1.4317,8f,0.6,1,9.586873e-11,1.929305e-10, 1.737335e-10, 3.121244e-10,100.0
12086,-0.258,1.7744,8f,0.6,1,1.04089e-10,1.853556e-10, 1.881487e-10, 3.003801e-10,100.0
12087,-0.05788,-0.6133,8f,0.6,1,8.188313e-11,2.764131e-10,   failed,   failed,100.0
12088,0.9223,-1.435,8f,0.6,1,6.895113e-11,3.382581e-10,   failed,   failed,100.0
12089,-0.5781,-0.05277,8f,0.6,1,8.448284e-11,2.468796e-10, 1.693175e-10, 3.782722e-10,100.0
12090,0.9878,0.4383,8f,0.6,1,1.196502e-10,2.263083e-10, 2.268649e-10, 3.671805e-10,100.0
12091,0.7875,0.518,8f,0.6,1,1.166505e-10,2.237095e-10, 2.205654e-10, 3.658332e-10,100.0
12092,-0.6764,0.3506,8f,0.6,1,8.722142e-11,2.285416e-10, 1.668960e-10, 3.629155e-10,100.0
12093,-0.2638,0.3708,8f,0.6,1,9.602754e-11,2.281427e-10, 1.866275e-10, 3.527129e-10,100.0
12094,0.1919,0.6274,8f,0.6,1,1.016816e-10,2.204222e-10, 1.961582e-10, 3.549084e-10,100.0
12095,-0.5351,1.532,8f,0.6,1,9.469193e-11,1.899453e-10, 1.707380e-10, 3.072255e-10,100.0
12096,-0.6454,1.4374,8f,0.6,1,9.60112e-11,1.938158e-10, 1.774517e-10, 3.195367e-10,100.0
12097,0.196,-0.4051,8f,0.6,1,9.002583e-11,2.649379e-10,   failed,   failed,100.0
12098,0.9222,-0.2628,8f,0.6,1,1.059398e-10,2.564705e-10, 2.306578e-10, 3.852922e-10,100.0
12099,1.0165,-0.6328,8f,0.6,1,9.996272e-11,2.77003e-10,   failed,   failed,100.0
12100,0.0,0.0,8f,0.6,1,9.619276e-11,2.381061e-10, 1.865612e-10, 3.577214e-10,75.0
12101,-0.8014,-0.8294,8f,0.6,1,6.956433e-11,2.831616e-10,   failed,   failed,75.0
12102,-0.2677,0.215,8f,0.6,1,8.889153e-11,2.37992e-10, 1.831056e-10, 3.619046e-10,75.0
12103,1.6757,0.8946,8f,0.6,1,1.333333e-10,2.110823e-10, 2.534749e-10, 3.280498e-10,75.0
12104,0.2014,1.0447,8f,0.6,1,1.009363e-10,2.029458e-10, 1.874440e-10, 3.261900e-10,75.0
12105,-1.7987,2.7742,8f,0.6,1,7.807661e-11,1.562488e-10, 1.418621e-10, 2.635772e-10,75.0
12106,0.656,-1.2719,8f,0.6,1,7.498573e-11,3.256372e-10,   failed,   failed,75.0
12107,-0.4937,0.4482,8f,0.6,1,8.781311e-11,2.213128e-10, 1.648665e-10, 3.544491e-10,75.0
12108,0.3209,1.4379,8f,0.6,1,1.050709e-10,1.87496e-10, 1.915031e-10, 3.030476e-10,75.0
12109,-0.5189,-0.378,8f,0.6,1,7.832346e-11,2.676305e-10,-5.832137e-09, 6.380987e-09,75.0
12110,0.5518,0.3415,8f,0.6,1,1.036675e-10,2.242829e-10, 2.055480e-10, 3.552728e-10,75.0
12111,0.29,-0.1841,8f,0.6,1,9.294174e-11,2.494024e-10, 1.908826e-10, 3.797419e-10,75.0
12112,0.8485,-0.7446,8f,0.6,1,9.107897e-11,2.803254e-10,   failed,   failed,75.0
12113,-1.2438,0.6697,8f,0.6,1,8.019405e-11,2.119096e-10, 1.599096e-10, 3.331233e-10,75.0
12114,0.6131,-1.1911,8f,0.6,1,7.745835e-11,3.1825e-10,   failed,   failed,75.0
12115,0.3824,0.9694,8f,0.6,1,1.046394e-10,2.025947e-10, 1.912746e-10, 3.198097e-10,75.0
12116,-1.8849,0.6073,8f,0.6,1,7.362928e-11,2.155557e-10, 1.461440e-10, 3.479809e-10,75.0
12117,0.8013,0.2451,8f,0.6,1,1.073845e-10,2.287133e-10, 2.153688e-10, 3.520237e-10,75.0
12118,-1.3209,0.8362,8f,0.6,1,8.1193e-11,2.063129e-10, 1.524620e-10, 3.193615e-10,75.0
12119,-2.4502,-1.2897,8f,0.6,1,4.458825e-11,3.274673e-10,   failed,   failed,75.0
12120,0.4527,0.724,8f,0.6,1,1.066799e-10,2.115465e-10, 1.931395e-10, 3.352983e-10,75.0
12121,-0.7223,-0.2172,8f,0.6,1,7.977729e-11,2.47963e-10, 1.677171e-10, 3.775568e-10,75.0
12122,-0.5204,-1.5757,8f,0.6,1,4.973834e-11,3.483675e-10,   failed,   failed,75.0
12123,1.4914,1.8448,8f,0.6,1,1.324006e-10,1.760136e-10, 2.298504e-10, 2.942634e-10,75.0
12124,-0.2509,1.7263,8f,0.6,1,9.61099e-11,1.799107e-10, 1.705694e-10, 2.910866e-10,75.0
12125,-0.6471,0.4233,8f,0.6,1,8.601283e-11,2.212409e-10, 1.608092e-10, 3.568672e-10,75.0
12126,-1.3806,-0.6952,8f,0.6,1,6.626833e-11,2.751892e-10,   failed,   failed,75.0
12127,-0.9646,0.383,8f,0.6,1,8.609119e-11,2.221016e-10, 1.654302e-10, 3.407997e-10,75.0
12128,0.667,1.6099,8f,0.6,1,1.111438e-10,1.913505e-10, 2.117365e-10, 3.108565e-10,75.0
12129,-0.4127,0.7432,8f,0.6,1,9.079279e-11,2.109731e-10, 1.703334e-10, 3.396254e-10,75.0
12130,1.0667,0.5062,8f,0.6,1,1.194694e-10,2.186219e-10, 2.226164e-10, 3.509847e-10,75.0
12131,-0.6887,0.1982,8f,0.6,1,8.263383e-11,2.38395e-10, 1.595020e-10, 3.648167e-10,75.0
12132,-0.9693,-1.3396,8f,0.6,1,5.379492e-11,3.232276e-10,   failed,   failed,75.0
12133,-0.4554,-0.8909,8f,0.6,1,7.000056e-11,2.863617e-10,   failed,   failed,75.0
12134,-1.3938,-0.6278,8f,0.6,1,6.689975e-11,2.810894e-10,   failed,   failed,75.0
12135,-0.4497,1.4317,8f,0.6,1,9.265567e-11,1.894128e-10, 1.715551e-10, 3.019916e-10,75.0
12136,-0.258,1.7744,8f,0.6,1,9.60834e-11,1.786848e-10, 1.724153e-10, 2.893456e-10,75.0
12137,-0.05788,-0.6133,8f,0.6,1,8.520516e-11,2.696008e-10,   failed,   failed,75.0
12138,0.9223,-1.435,8f,0.6,1,6.841968e-11,3.368008e-10,   failed,   failed,75.0
12139,-0.5781,-0.05277,8f,0.6,1,8.30188e-11,2.402888e-10, 1.637090e-10, 3.735503e-10,75.0
12140,0.9878,0.4383,8f,0.6,1,1.129989e-10,2.212371e-10, 2.207865e-10, 3.533043e-10,75.0
12141,0.7875,0.518,8f,0.6,1,1.094112e-10,2.186258e-10, 2.155548e-10, 3.508996e-10,75.0
12142,-0.6764,0.3506,8f,0.6,1,8.513473e-11,2.247393e-10, 1.711241e-10, 3.495757e-10,75.0
12143,-0.2638,0.3708,8f,0.6,1,9.413581e-11,2.326571e-10, 1.800662e-10, 3.555849e-10,75.0
12144,0.1919,0.6274,8f,0.6,1,1.038002e-10,2.146001e-10, 1.921781e-10, 3.473970e-10,75.0
12145,-0.5351,1.532,8f,0.6,1,9.165574e-11,1.856705e-10, 1.679768e-10, 2.984514e-10,75.0
