,nfetPhig,pfetPhig,capacitance,voltage,finsNumber,tplHa,tphLa,tplHb,tphLb,energy,temperature,finLength,finHeight
5369,-0.5189,-0.378,3.0000000000000002e-15,0.7,4,1.722969e-11,1.953693e-11,1.62768e-11,1.89074e-11,-4.302415e-15,50.0,2.1e-08,3.2e-08
5370,0.5518,0.3415,3.0000000000000002e-15,0.7,4,1.475874e-11,2.466436e-11,1.48273e-11,2.278435e-11,-4.316943e-15,50.0,2.1e-08,3.2e-08
5371,0.29,-0.1841,3.0000000000000002e-15,0.7,4,1.557853e-11,2.153617e-11,1.584925e-11,2.170142e-11,-4.367747e-15,50.0,2.1e-08,3.2e-08
5372,0.8485,-0.7446,3.0000000000000002e-15,0.7,4,1.739129e-11,2.550303e-11,1.73977e-11,2.412241e-11,-4.271123e-15,50.0,2.1e-08,3.2e-08
5373,-1.2438,0.6697,3.0000000000000002e-15,0.7,4,1.410584e-11,1.698249e-11,1.420536e-11,1.690612e-11,-4.336939e-15,50.0,2.1e-08,3.2e-08
5374,0.6131,-1.1911,3.0000000000000002e-15,0.7,4,1.809741e-11,2.481779e-11,1.862391e-11,2.30244e-11,-4.310074e-15,50.0,2.1e-08,3.2e-08
5375,0.3824,0.9694,3.0000000000000002e-15,0.7,4,1.350678e-11,2.216815e-11,1.363639e-11,2.208905e-11,-4.340781e-15,50.0,2.1e-08,3.2e-08
5376,-1.8849,0.6073,3.0000000000000002e-15,0.7,4,1.443688e-11,1.534499e-11,1.43212e-11,1.58321e-11,-4.383067e-15,50.0,2.1e-08,3.2e-08
5377,0.8013,0.2451,3.0000000000000002e-15,0.7,4,1.469318e-11,2.537718e-11,1.498799e-11,2.391445e-11,-4.292406e-15,50.0,2.1e-08,3.2e-08
5378,-1.3209,0.8362,3.0000000000000002e-15,0.7,4,1.36931e-11,1.66714e-11,1.392794e-11,1.677594e-11,-4.41824e-15,50.0,2.1e-08,3.2e-08
5379,-2.4502,-1.2897,3.0000000000000002e-15,0.7,4,1.845723e-11,1.426947e-11,1.876465e-11,1.504077e-11,-4.443244e-15,50.0,2.1e-08,3.2e-08
5380,0.0,0.0,3.0000000000000002e-15,0.7,4,1.687544e-11,2.515918e-11,1.691624e-11,2.339914e-11,-4.357528e-15,125.0,2.1e-08,3.2e-08
5381,-0.8014,-0.8294,3.0000000000000002e-15,0.7,4,1.883756e-11,2.04848e-11,1.907687e-11,2.031397e-11,-4.37071e-15,125.0,2.1e-08,3.2e-08
5382,-0.2677,0.215,3.0000000000000002e-15,0.7,4,1.64011e-11,2.238585e-11,1.64459e-11,2.226874e-11,-4.375258e-15,125.0,2.1e-08,3.2e-08
5383,1.6757,0.8946,3.0000000000000002e-15,0.7,4,1.516259e-11,3.299002e-11,1.477036e-11,3.396486e-11,-4.512724e-15,125.0,2.1e-08,3.2e-08
5384,0.2014,1.0447,3.0000000000000002e-15,0.7,4,1.458267e-11,2.573766e-11,1.467054e-11,2.423188e-11,-4.615351e-15,125.0,2.1e-08,3.2e-08
5385,-1.7987,2.7742,3.0000000000000002e-15,0.7,4,1.20448e-11,1.87296e-11,1.218429e-11,1.75076e-11,-6.107845e-15,125.0,2.1e-08,3.2e-08
5386,0.656,-1.2719,3.0000000000000002e-15,0.7,4,2.031481e-11,2.705933e-11,2.00718e-11,2.823675e-11,-4.299197e-15,125.0,2.1e-08,3.2e-08
5387,-0.4937,0.4482,3.0000000000000002e-15,0.7,4,1.582213e-11,2.123405e-11,1.642776e-11,2.144195e-11,-4.40987e-15,125.0,2.1e-08,3.2e-08
5388,0.3209,1.4379,3.0000000000000002e-15,0.7,4,1.40065e-11,2.608489e-11,1.409562e-11,2.478114e-11,-4.710961e-15,125.0,2.1e-08,3.2e-08
5389,-0.5189,-0.378,3.0000000000000002e-15,0.7,4,1.779501e-11,2.113043e-11,1.785926e-11,2.137323e-11,-4.35339e-15,125.0,2.1e-08,3.2e-08
5390,0.5518,0.3415,3.0000000000000002e-15,0.7,4,1.598834e-11,2.675636e-11,1.608571e-11,2.595532e-11,-4.35181e-15,125.0,2.1e-08,3.2e-08
5391,0.29,-0.1841,3.0000000000000002e-15,0.7,4,1.729638e-11,2.597407e-11,1.733125e-11,2.459862e-11,-4.337808e-15,125.0,2.1e-08,3.2e-08
5392,0.8485,-0.7446,3.0000000000000002e-15,0.7,4,1.854492e-11,2.774926e-11,1.84709e-11,2.752679e-11,-4.282963e-15,125.0,2.1e-08,3.2e-08
5393,-1.2438,0.6697,3.0000000000000002e-15,0.7,4,1.550881e-11,1.964685e-11,1.529982e-11,1.896365e-11,-4.527308e-15,125.0,2.1e-08,3.2e-08
5394,0.6131,-1.1911,3.0000000000000002e-15,0.7,4,2.003337e-11,2.692177e-11,1.981037e-11,2.800884e-11,-4.305263e-15,125.0,2.1e-08,3.2e-08
5395,0.3824,0.9694,3.0000000000000002e-15,0.7,4,1.472875e-11,2.625351e-11,1.479002e-11,2.507246e-11,-4.590343e-15,125.0,2.1e-08,3.2e-08
5396,-1.8849,0.6073,3.0000000000000002e-15,0.7,4,1.549234e-11,1.854125e-11,1.542795e-11,1.725725e-11,-4.564107e-15,125.0,2.1e-08,3.2e-08
5397,0.8013,0.2451,3.0000000000000002e-15,0.7,4,1.585486e-11,2.758604e-11,1.614262e-11,2.7298e-11,-4.37241e-15,125.0,2.1e-08,3.2e-08
5398,-1.3209,0.8362,3.0000000000000002e-15,0.7,4,1.497981e-11,1.951525e-11,1.500458e-11,1.876792e-11,-4.601922e-15,125.0,2.1e-08,3.2e-08
5399,-2.4502,-1.2897,3.0000000000000002e-15,0.7,4,2.005552e-11,1.585732e-11,2.094562e-11,1.59739e-11,-4.688736e-15,125.0,2.1e-08,3.2e-08
5400,0.0,0.0,3.0000000000000002e-15,0.7,4,1.512244e-11,1.951239e-11,1.48619e-11,1.922702e-11,-4.288067e-15,0.0,2.1e-08,3.2e-08
5401,-0.8014,-0.8294,3.0000000000000002e-15,0.7,4,1.647756e-11,1.804893e-11,1.673924e-11,1.691578e-11,-4.328338e-15,0.0,2.1e-08,3.2e-08
5402,-0.2677,0.215,3.0000000000000002e-15,0.7,4,1.446594e-11,1.901407e-11,1.444737e-11,1.868702e-11,-4.33607e-15,0.0,2.1e-08,3.2e-08
5403,1.6757,0.8946,3.0000000000000002e-15,0.7,4,1.317935e-11,2.699604e-11,1.321674e-11,2.685862e-11,-4.291959e-15,0.0,2.1e-08,3.2e-08
5404,0.2014,1.0447,3.0000000000000002e-15,0.7,4,1.281302e-11,2.000495e-11,1.307172e-11,2.010099e-11,-4.364487e-15,0.0,2.1e-08,3.2e-08
5405,-1.7987,2.7742,3.0000000000000002e-15,0.7,4,1.086452e-11,1.461549e-11,1.148129e-11,1.471481e-11,-4.436571e-15,0.0,2.1e-08,3.2e-08
5406,0.656,-1.2719,3.0000000000000002e-15,0.7,4,1.802668e-11,2.150915e-11,1.791309e-11,2.169859e-11,-4.379915e-15,0.0,2.1e-08,3.2e-08
5407,-0.4937,0.4482,3.0000000000000002e-15,0.7,4,1.411959e-11,1.86107e-11,1.400162e-11,1.779652e-11,-4.332016e-15,0.0,2.1e-08,3.2e-08
5408,0.3209,1.4379,3.0000000000000002e-15,0.7,4,1.25263e-11,2.034697e-11,1.261845e-11,2.047889e-11,-4.305504e-15,0.0,2.1e-08,3.2e-08
5409,-0.5189,-0.378,3.0000000000000002e-15,0.7,4,1.549798e-11,1.855513e-11,1.565184e-11,1.772051e-11,-4.330196e-15,0.0,2.1e-08,3.2e-08
5410,0.5518,0.3415,3.0000000000000002e-15,0.7,4,1.394497e-11,2.113525e-11,1.42204e-11,2.135451e-11,-4.383099e-15,0.0,2.1e-08,3.2e-08
5411,0.29,-0.1841,3.0000000000000002e-15,0.7,4,1.57299e-11,2.022363e-11,1.522787e-11,2.033317e-11,-4.317147e-15,0.0,2.1e-08,3.2e-08
5412,0.8485,-0.7446,3.0000000000000002e-15,0.7,4,1.704547e-11,2.430693e-11,1.649145e-11,2.249562e-11,-4.286209e-15,0.0,2.1e-08,3.2e-08
5413,-1.2438,0.6697,3.0000000000000002e-15,0.7,4,1.381635e-11,1.571043e-11,1.36414e-11,1.593865e-11,-4.333931e-15,0.0,2.1e-08,3.2e-08
5414,0.6131,-1.1911,3.0000000000000002e-15,0.7,4,1.779983e-11,2.133278e-11,1.768116e-11,2.153681e-11,-4.376172e-15,0.0,2.1e-08,3.2e-08
5415,0.3824,0.9694,3.0000000000000002e-15,0.7,4,1.311991e-11,2.053564e-11,1.316484e-11,2.070539e-11,-4.329082e-15,0.0,2.1e-08,3.2e-08
5416,-1.8849,0.6073,3.0000000000000002e-15,0.7,4,1.385125e-11,1.443324e-11,1.377568e-11,1.455052e-11,-4.416046e-15,0.0,2.1e-08,3.2e-08
5417,0.8013,0.2451,3.0000000000000002e-15,0.7,4,1.498542e-11,2.257835e-11,1.446005e-11,2.23058e-11,-4.346975e-15,0.0,2.1e-08,3.2e-08
5418,-1.3209,0.8362,3.0000000000000002e-15,0.7,4,1.354064e-11,1.55434e-11,1.334974e-11,1.576713e-11,-4.337086e-15,0.0,2.1e-08,3.2e-08
5419,-2.4502,-1.2897,3.0000000000000002e-15,0.7,4,1.776757e-11,1.345431e-11,1.80677e-11,1.430811e-11,-4.336345e-15,0.0,2.1e-08,3.2e-08
5420,0.0,0.0,3.0000000000000002e-15,0.7,4,1.507821e-11,1.999621e-11,1.51046e-11,1.982525e-11,-4.355723e-15,25.0,2.1e-08,3.2e-08
5421,-0.8014,-0.8294,3.0000000000000002e-15,0.7,4,1.684005e-11,1.848049e-11,1.70035e-11,1.782677e-11,-4.34327e-15,25.0,2.1e-08,3.2e-08
5422,-0.2677,0.215,3.0000000000000002e-15,0.7,4,1.478629e-11,1.94547e-11,1.469396e-11,1.965356e-11,-4.352669e-15,25.0,2.1e-08,3.2e-08
5423,1.6757,0.8946,3.0000000000000002e-15,0.7,4,1.32898e-11,2.773109e-11,1.342075e-11,2.773591e-11,-4.300184e-15,25.0,2.1e-08,3.2e-08
5424,0.2014,1.0447,3.0000000000000002e-15,0.7,4,1.316515e-11,2.053396e-11,1.325274e-11,2.055186e-11,-4.367579e-15,25.0,2.1e-08,3.2e-08
5425,-1.7987,2.7742,3.0000000000000002e-15,0.7,4,1.092729e-11,1.507667e-11,1.156157e-11,1.563345e-11,-4.506406e-15,25.0,2.1e-08,3.2e-08
5426,0.656,-1.2719,3.0000000000000002e-15,0.7,4,1.794967e-11,2.259337e-11,1.821075e-11,2.235047e-11,-4.42921e-15,25.0,2.1e-08,3.2e-08
5427,-0.4937,0.4482,3.0000000000000002e-15,0.7,4,1.436773e-11,1.904921e-11,1.426812e-11,1.831178e-11,-4.342411e-15,25.0,2.1e-08,3.2e-08
5428,0.3209,1.4379,3.0000000000000002e-15,0.7,4,1.245152e-11,2.092512e-11,8.228275e-12,2.17182e-11,-3.995106e-15,25.0,2.1e-08,3.2e-08
5429,-0.5189,-0.378,3.0000000000000002e-15,0.7,4,1.597196e-11,1.8976e-11,1.593112e-11,1.824668e-11,-4.347159e-15,25.0,2.1e-08,3.2e-08
5430,0.5518,0.3415,3.0000000000000002e-15,0.7,4,1.453275e-11,2.201029e-11,1.44125e-11,2.191104e-11,-4.371544e-15,25.0,2.1e-08,3.2e-08
5431,0.29,-0.1841,3.0000000000000002e-15,0.7,4,1.53444e-11,2.07963e-11,1.547391e-11,2.086183e-11,-4.31587e-15,25.0,2.1e-08,3.2e-08
5432,0.8485,-0.7446,3.0000000000000002e-15,0.7,4,1.659311e-11,2.484318e-11,1.675558e-11,2.321353e-11,-4.276964e-15,25.0,2.1e-08,3.2e-08
5433,-1.2438,0.6697,3.0000000000000002e-15,0.7,4,1.379744e-11,1.623634e-11,1.389465e-11,1.633401e-11,-4.348358e-15,25.0,2.1e-08,3.2e-08
5434,0.6131,-1.1911,3.0000000000000002e-15,0.7,4,1.771643e-11,2.233807e-11,1.795559e-11,2.216175e-11,-4.374155e-15,25.0,2.1e-08,3.2e-08
5435,0.3824,0.9694,3.0000000000000002e-15,0.7,4,1.327076e-11,2.113882e-11,1.335496e-11,2.123501e-11,-4.36693e-15,25.0,2.1e-08,3.2e-08
5436,-1.8849,0.6073,3.0000000000000002e-15,0.7,4,1.378314e-11,1.484035e-11,1.4012e-11,1.561607e-11,-4.398025e-15,25.0,2.1e-08,3.2e-08
5437,0.8013,0.2451,3.0000000000000002e-15,0.7,4,1.455959e-11,2.471969e-11,1.458521e-11,2.301833e-11,-4.317821e-15,25.0,2.1e-08,3.2e-08
5438,-1.3209,0.8362,3.0000000000000002e-15,0.7,4,1.378561e-11,1.599648e-11,1.361134e-11,1.681876e-11,-4.352183e-15,25.0,2.1e-08,3.2e-08
5439,-2.4502,-1.2897,3.0000000000000002e-15,0.7,4,1.806647e-11,1.383087e-11,1.835308e-11,1.469162e-11,-4.387054e-15,25.0,2.1e-08,3.2e-08
5440,0.0,0.0,3.0000000000000002e-15,0.7,4,7.039783e-11,1.925261e-11,1.461088e-11,1.921355e-11,-9.213383e-15,-25.0,2.1e-08,3.2e-08
5441,-0.8014,-0.8294,3.0000000000000002e-15,0.7,4,1.651103e-11,1.645578e-11,1.64867e-11,1.646619e-11,-4.353398e-15,-25.0,2.1e-08,3.2e-08
5442,-0.2677,0.215,3.0000000000000002e-15,0.7,4,1.47364e-11,1.874845e-11,1.419273e-11,1.786242e-11,-4.29801e-15,-25.0,2.1e-08,3.2e-08
5443,1.6757,0.8946,3.0000000000000002e-15,0.7,4,1.284594e-11,2.637936e-11,1.305465e-11,2.606073e-11,-4.307661e-15,-25.0,2.1e-08,3.2e-08
5444,0.2014,1.0447,3.0000000000000002e-15,0.7,4,1.264461e-11,1.967709e-11,1.294904e-11,1.938955e-11,-4.30382e-15,-25.0,2.1e-08,3.2e-08
5445,-1.7987,2.7742,3.0000000000000002e-15,0.7,4,1.068759e-11,1.422238e-11,1.135654e-11,1.450903e-11,-4.38631e-15,-25.0,2.1e-08,3.2e-08
5446,0.656,-1.2719,3.0000000000000002e-15,0.7,4,1.779955e-11,2.090743e-11,1.766771e-11,2.262174e-11,-4.295357e-15,-25.0,2.1e-08,3.2e-08
5447,-0.4937,0.4482,3.0000000000000002e-15,0.7,4,1.422355e-11,1.833047e-11,1.378649e-11,1.729764e-11,-4.301088e-15,-25.0,2.1e-08,3.2e-08
5448,0.3209,1.4379,3.0000000000000002e-15,0.7,4,1.247419e-11,1.994712e-11,1.24778e-11,1.97954e-11,-4.315469e-15,-25.0,2.1e-08,3.2e-08
5449,-0.5189,-0.378,3.0000000000000002e-15,0.7,4,1.519205e-11,1.827018e-11,1.542593e-11,1.721975e-11,-4.312087e-15,-25.0,2.1e-08,3.2e-08
5450,0.5518,0.3415,3.0000000000000002e-15,0.7,4,1.37519e-11,2.054085e-11,1.39499e-11,2.223688e-11,-4.3114e-15,-25.0,2.1e-08,3.2e-08
5451,0.29,-0.1841,3.0000000000000002e-15,0.7,4,1.4721e-11,1.984101e-11,1.498971e-11,1.966015e-11,-4.321751e-15,-25.0,2.1e-08,3.2e-08
5452,0.8485,-0.7446,3.0000000000000002e-15,0.7,4,1.597809e-11,2.200559e-11,1.623954e-11,2.341369e-11,-4.281124e-15,-25.0,2.1e-08,3.2e-08
5453,-1.2438,0.6697,3.0000000000000002e-15,0.7,4,1.321647e-11,1.52916e-11,1.341675e-11,1.549816e-11,-4.331449e-15,-25.0,2.1e-08,3.2e-08
5454,0.6131,-1.1911,3.0000000000000002e-15,0.7,4,1.753108e-11,2.074291e-11,1.743697e-11,2.242365e-11,-4.289097e-15,-25.0,2.1e-08,3.2e-08
5455,0.3824,0.9694,3.0000000000000002e-15,0.7,4,1.289195e-11,2.008275e-11,1.302588e-11,2.001135e-11,-4.273893e-15,-25.0,2.1e-08,3.2e-08
5456,-1.8849,0.6073,3.0000000000000002e-15,0.7,4,1.350085e-11,1.404745e-11,1.354915e-11,1.543593e-11,-4.39103e-15,-25.0,2.1e-08,3.2e-08
5457,0.8013,0.2451,3.0000000000000002e-15,0.7,4,1.392682e-11,2.173634e-11,1.411296e-11,2.326831e-11,-4.280815e-15,-25.0,2.1e-08,3.2e-08
5458,-1.3209,0.8362,3.0000000000000002e-15,0.7,4,1.306225e-11,1.513162e-11,1.316159e-11,1.533077e-11,-4.32912e-15,-25.0,2.1e-08,3.2e-08
5459,-2.4502,-1.2897,3.0000000000000002e-15,0.7,4,1.754906e-11,1.310118e-11,1.781705e-11,1.409473e-11,-4.350054e-15,-25.0,2.1e-08,3.2e-08
5460,0.0,0.0,3.0000000000000002e-15,0.7,5,1.309158e-11,1.772668e-11,1.280762e-11,1.742459e-11,-4.442393e-15,75.0,2.1e-08,3.2e-08
5461,-0.8014,-0.8294,3.0000000000000002e-15,0.7,5,1.416979e-11,1.499693e-11,1.444464e-11,1.519877e-11,-4.357075e-15,75.0,2.1e-08,3.2e-08
5462,-0.2677,0.215,3.0000000000000002e-15,0.7,5,1.222009e-11,1.729729e-11,1.247304e-11,1.660291e-11,-4.407022e-15,75.0,2.1e-08,3.2e-08
5463,1.6757,0.8946,3.0000000000000002e-15,0.7,5,1.120639e-11,2.471901e-11,1.146167e-11,2.439662e-11,-4.365434e-15,75.0,2.1e-08,3.2e-08
5464,0.2014,1.0447,3.0000000000000002e-15,0.7,5,1.104065e-11,1.784348e-11,1.148476e-11,1.820643e-11,-4.421065e-15,75.0,2.1e-08,3.2e-08
5465,-1.7987,2.7742,3.0000000000000002e-15,0.7,5,9.446882e-12,1.30657e-11,9.605118e-12,1.319573e-11,-5.235797e-15,75.0,2.1e-08,3.2e-08
5466,0.656,-1.2719,3.0000000000000002e-15,0.7,5,1.543335e-11,1.939628e-11,1.54418e-11,2.001468e-11,-4.328634e-15,75.0,2.1e-08,3.2e-08
5467,-0.4937,0.4482,3.0000000000000002e-15,0.7,5,1.18837e-11,1.692418e-11,1.214512e-11,1.712523e-11,-4.438949e-15,75.0,2.1e-08,3.2e-08
5468,0.3209,1.4379,3.0000000000000002e-15,0.7,5,1.09574e-11,1.824226e-11,1.098099e-11,1.866407e-11,-4.464852e-15,75.0,2.1e-08,3.2e-08
5469,-0.5189,-0.378,3.0000000000000002e-15,0.7,5,1.324914e-11,1.686791e-11,1.350582e-11,1.718605e-11,-4.351696e-15,75.0,2.1e-08,3.2e-08
5470,0.5518,0.3415,3.0000000000000002e-15,0.7,5,1.206047e-11,1.903511e-11,1.22592e-11,1.957106e-11,-4.372262e-15,75.0,2.1e-08,3.2e-08
5471,0.29,-0.1841,3.0000000000000002e-15,0.7,5,1.305448e-11,1.810963e-11,1.311286e-11,1.852175e-11,-4.444314e-15,75.0,2.1e-08,3.2e-08
5472,0.8485,-0.7446,3.0000000000000002e-15,0.7,5,1.395406e-11,2.017163e-11,1.426156e-11,2.126282e-11,-4.362625e-15,75.0,2.1e-08,3.2e-08
5473,-1.2438,0.6697,3.0000000000000002e-15,0.7,5,1.191918e-11,1.409583e-11,1.186575e-11,1.474958e-11,-4.518099e-15,75.0,2.1e-08,3.2e-08
5474,0.6131,-1.1911,3.0000000000000002e-15,0.7,5,1.510809e-11,1.923509e-11,1.524837e-11,1.982083e-11,-4.349441e-15,75.0,2.1e-08,3.2e-08
5475,0.3824,0.9694,3.0000000000000002e-15,0.7,5,1.140057e-11,1.844272e-11,1.153005e-11,1.888889e-11,-4.437214e-15,75.0,2.1e-08,3.2e-08
5476,-1.8849,0.6073,3.0000000000000002e-15,0.7,5,1.17092e-11,1.288064e-11,1.197153e-11,1.3009e-11,-4.467201e-15,75.0,2.1e-08,3.2e-08
5477,0.8013,0.2451,3.0000000000000002e-15,0.7,5,1.227761e-11,1.9996e-11,1.238884e-11,2.090808e-11,-4.322585e-15,75.0,2.1e-08,3.2e-08
5478,-1.3209,0.8362,3.0000000000000002e-15,0.7,5,1.155034e-11,1.391332e-11,1.168866e-11,1.406623e-11,-4.482155e-15,75.0,2.1e-08,3.2e-08
5479,-2.4502,-1.2897,3.0000000000000002e-15,0.7,5,1.530879e-11,1.189966e-11,1.555528e-11,1.293664e-11,-4.536135e-15,75.0,2.1e-08,3.2e-08
5480,0.0,0.0,3.0000000000000002e-15,0.7,5,1.291244e-11,1.791942e-11,1.31155e-11,1.809286e-11,-4.391122e-15,100.0,2.1e-08,3.2e-08
5481,-0.8014,-0.8294,3.0000000000000002e-15,0.7,5,1.455523e-11,1.684135e-11,1.483102e-11,1.57574e-11,-4.397628e-15,100.0,2.1e-08,3.2e-08
5482,-0.2677,0.215,3.0000000000000002e-15,0.7,5,1.253525e-11,1.773263e-11,1.275927e-11,1.722067e-11,-4.411783e-15,100.0,2.1e-08,3.2e-08
5483,1.6757,0.8946,3.0000000000000002e-15,0.7,5,1.223451e-11,2.558545e-11,1.168441e-11,2.595795e-11,-4.434093e-15,100.0,2.1e-08,3.2e-08
5484,0.2014,1.0447,3.0000000000000002e-15,0.7,5,1.157035e-11,1.859757e-11,1.16142e-11,1.885314e-11,-4.555713e-15,100.0,2.1e-08,3.2e-08
5485,-1.7987,2.7742,3.0000000000000002e-15,0.7,5,9.678211e-12,1.355597e-11,9.860339e-12,1.371013e-11,-5.756237e-15,100.0,2.1e-08,3.2e-08
5486,0.656,-1.2719,3.0000000000000002e-15,0.7,5,1.576342e-11,2.025186e-11,1.604044e-11,2.105536e-11,-4.296787e-15,100.0,2.1e-08,3.2e-08
5487,-0.4937,0.4482,3.0000000000000002e-15,0.7,5,1.218811e-11,1.73794e-11,1.240215e-11,1.66066e-11,-4.431487e-15,100.0,2.1e-08,3.2e-08
5488,0.3209,1.4379,3.0000000000000002e-15,0.7,5,1.093717e-11,1.902401e-11,1.121291e-11,1.933595e-11,-4.635514e-15,100.0,2.1e-08,3.2e-08
5489,-0.5189,-0.378,3.0000000000000002e-15,0.7,5,1.359556e-11,1.732594e-11,1.392936e-11,1.653486e-11,-4.451115e-15,100.0,2.1e-08,3.2e-08
5490,0.5518,0.3415,3.0000000000000002e-15,0.7,5,1.233249e-11,1.986526e-11,1.253357e-11,2.0408e-11,-4.455213e-15,100.0,2.1e-08,3.2e-08
5491,0.29,-0.1841,3.0000000000000002e-15,0.7,5,1.320803e-11,1.888337e-11,1.359105e-11,1.917942e-11,-4.365553e-15,100.0,2.1e-08,3.2e-08
5492,0.8485,-0.7446,3.0000000000000002e-15,0.7,5,1.4329e-11,2.286576e-11,1.460847e-11,2.12278e-11,-4.3614e-15,100.0,2.1e-08,3.2e-08
5493,-1.2438,0.6697,3.0000000000000002e-15,0.7,5,1.21609e-11,1.459772e-11,1.210081e-11,1.479445e-11,-4.487379e-15,100.0,2.1e-08,3.2e-08
5494,0.6131,-1.1911,3.0000000000000002e-15,0.7,5,1.556769e-11,2.007899e-11,1.58377e-11,2.075002e-11,-4.299803e-15,100.0,2.1e-08,3.2e-08
5495,0.3824,0.9694,3.0000000000000002e-15,0.7,5,1.144181e-11,1.92376e-11,1.168365e-11,1.95856e-11,-4.475634e-15,100.0,2.1e-08,3.2e-08
5496,-1.8849,0.6073,3.0000000000000002e-15,0.7,5,1.194857e-11,1.336982e-11,1.221598e-11,1.351559e-11,-4.565767e-15,100.0,2.1e-08,3.2e-08
5497,0.8013,0.2451,3.0000000000000002e-15,0.7,5,1.251399e-11,2.276419e-11,1.267706e-11,2.104345e-11,-4.402145e-15,100.0,2.1e-08,3.2e-08
5498,-1.3209,0.8362,3.0000000000000002e-15,0.7,5,1.162826e-11,1.443779e-11,1.188975e-11,1.463532e-11,-4.536198e-15,100.0,2.1e-08,3.2e-08
5499,-2.4502,-1.2897,3.0000000000000002e-15,0.7,5,1.595132e-11,1.235934e-11,1.595241e-11,1.345056e-11,-4.624832e-15,100.0,2.1e-08,3.2e-08
5500,0.0,0.0,3.0000000000000002e-15,0.7,5,1.240198e-11,1.728065e-11,1.254656e-11,1.664304e-11,-4.41243e-15,50.0,2.1e-08,3.2e-08
5501,-0.8014,-0.8294,3.0000000000000002e-15,0.7,5,1.411408e-11,1.444482e-11,1.41093e-11,1.477652e-11,-4.433671e-15,50.0,2.1e-08,3.2e-08
5502,-0.2677,0.215,3.0000000000000002e-15,0.7,5,1.192636e-11,1.683619e-11,1.22464e-11,1.606619e-11,-4.369496e-15,50.0,2.1e-08,3.2e-08
5503,1.6757,0.8946,3.0000000000000002e-15,0.7,5,1.119077e-11,2.401311e-11,1.132548e-11,2.334735e-11,-4.367447e-15,50.0,2.1e-08,3.2e-08
5504,0.2014,1.0447,3.0000000000000002e-15,0.7,5,1.111002e-11,1.763311e-11,1.124462e-11,1.726673e-11,-4.388891e-15,50.0,2.1e-08,3.2e-08
5505,-1.7987,2.7742,3.0000000000000002e-15,0.7,5,9.262368e-12,1.25985e-11,9.153921e-12,1.337395e-11,-4.837737e-15,50.0,2.1e-08,3.2e-08
5506,0.656,-1.2719,3.0000000000000002e-15,0.7,5,1.48307e-11,1.861912e-11,1.508934e-11,1.875142e-11,-4.364607e-15,50.0,2.1e-08,3.2e-08
5507,-0.4937,0.4482,3.0000000000000002e-15,0.7,5,1.158944e-11,1.64423e-11,1.196762e-11,1.594778e-11,-4.40853e-15,50.0,2.1e-08,3.2e-08
5508,0.3209,1.4379,3.0000000000000002e-15,0.7,5,1.032121e-11,1.7533e-11,1.077932e-11,1.765342e-11,-4.451454e-15,50.0,2.1e-08,3.2e-08
5509,-0.5189,-0.378,3.0000000000000002e-15,0.7,5,1.313656e-11,1.638295e-11,1.318069e-11,1.533761e-11,-4.339721e-15,50.0,2.1e-08,3.2e-08
5510,0.5518,0.3415,3.0000000000000002e-15,0.7,5,1.202526e-11,1.827792e-11,1.205173e-11,1.840917e-11,-4.384765e-15,50.0,2.1e-08,3.2e-08
5511,0.29,-0.1841,3.0000000000000002e-15,0.7,5,1.264926e-11,1.740884e-11,1.282646e-11,1.752566e-11,-4.403671e-15,50.0,2.1e-08,3.2e-08
5512,0.8485,-0.7446,3.0000000000000002e-15,0.7,5,1.363506e-11,1.935184e-11,1.398423e-11,1.950442e-11,-4.360449e-15,50.0,2.1e-08,3.2e-08
5513,-1.2438,0.6697,3.0000000000000002e-15,0.7,5,1.130901e-11,1.356781e-11,1.171171e-11,1.397652e-11,-4.415896e-15,50.0,2.1e-08,3.2e-08
5514,0.6131,-1.1911,3.0000000000000002e-15,0.7,5,1.465109e-11,1.846654e-11,1.488169e-11,1.859826e-11,-4.36781e-15,50.0,2.1e-08,3.2e-08
5515,0.3824,0.9694,3.0000000000000002e-15,0.7,5,1.125475e-11,1.772022e-11,1.13175e-11,1.784568e-11,-4.38298e-15,50.0,2.1e-08,3.2e-08
5516,-1.8849,0.6073,3.0000000000000002e-15,0.7,5,1.163502e-11,1.242011e-11,1.178499e-11,1.334705e-11,-4.492192e-15,50.0,2.1e-08,3.2e-08
5517,0.8013,0.2451,3.0000000000000002e-15,0.7,5,1.194513e-11,1.918798e-11,1.215698e-11,1.933844e-11,-4.353766e-15,50.0,2.1e-08,3.2e-08
5518,-1.3209,0.8362,3.0000000000000002e-15,0.7,5,1.107121e-11,1.342696e-11,1.156791e-11,1.351217e-11,-4.413812e-15,50.0,2.1e-08,3.2e-08
5519,-2.4502,-1.2897,3.0000000000000002e-15,0.7,5,1.490691e-11,1.151372e-11,1.519282e-11,1.263396e-11,-4.485155e-15,50.0,2.1e-08,3.2e-08
5520,0.0,0.0,3.0000000000000002e-15,0.7,5,1.355622e-11,1.869955e-11,1.361854e-11,1.887073e-11,-4.499525e-15,125.0,2.1e-08,3.2e-08
5521,-0.8014,-0.8294,3.0000000000000002e-15,0.7,5,1.495102e-11,1.717986e-11,1.522429e-11,1.647576e-11,-4.430542e-15,125.0,2.1e-08,3.2e-08
