,nmos_rvt:@:nfet_phig:@:IGNC,pmos_rvt:@:pfet_phig:@:IGNC,LoadCap,vdd,number_fin,t_fall_delay,t_rise_delay,temper
3653,-1.2438,0.6697,2f,0.8,2,1.631262e-11,2.237974e-11,50.0
3654,0.6131,-1.1911,2f,0.8,2,1.731331e-11,2.425883e-11,50.0
3655,0.3824,0.9694,2f,0.8,2,1.613681e-11,2.399005e-11,50.0
3656,-1.8849,0.6073,2f,0.8,2,1.633192e-11,2.186764e-11,50.0
3657,0.8013,0.2451,2f,0.8,2,1.650029e-11,2.449443e-11,50.0
3658,-1.3209,0.8362,2f,0.8,2,1.619935e-11,2.231591e-11,50.0
3659,-2.4502,-1.2897,2f,0.8,2,1.734925e-11,2.144554e-11,50.0
3660,0.0,0.0,2f,0.8,2,1.729538e-11,2.5224e-11,100.0
3661,-0.8014,-0.8294,2f,0.8,2,1.77465e-11,2.424696e-11,100.0
3662,-0.2677,0.215,2f,0.8,2,1.718524e-11,2.488563e-11,100.0
3663,1.6757,0.8946,2f,0.8,2,1.679842e-11,2.763613e-11,100.0
3664,0.2014,1.0447,2f,0.8,2,1.671087e-11,2.54913e-11,100.0
3665,-1.7987,2.7742,2f,0.8,2,1.587804e-11,2.322472e-11,100.0
3666,0.656,-1.2719,2f,0.8,2,1.79245e-11,2.610493e-11,100.0
3667,-0.4937,0.4482,2f,0.8,2,1.703324e-11,2.461043e-11,100.0
3668,0.3209,1.4379,2f,0.8,2,1.648207e-11,2.565286e-11,100.0
3669,-0.5189,-0.378,2f,0.8,2,1.748076e-11,2.457768e-11,100.0
3670,0.5518,0.3415,2f,0.8,2,1.701851e-11,2.596452e-11,100.0
3671,0.29,-0.1841,2f,0.8,2,1.737763e-11,2.560531e-11,100.0
3672,0.8485,-0.7446,2f,0.8,2,1.770257e-11,2.638033e-11,100.0
3673,-1.2438,0.6697,2f,0.8,2,1.693755e-11,2.376782e-11,100.0
3674,0.6131,-1.1911,2f,0.8,2,1.787837e-11,2.604502e-11,100.0
3675,0.3824,0.9694,2f,0.8,2,1.671977e-11,2.57342e-11,100.0
3676,-1.8849,0.6073,2f,0.8,2,1.697624e-11,2.31367e-11,100.0
3677,0.8013,0.2451,2f,0.8,2,1.714092e-11,2.631589e-11,100.0
3678,-1.3209,0.8362,2f,0.8,2,1.684995e-11,2.368822e-11,100.0
3679,-2.4502,-1.2897,2f,0.8,2,1.804205e-11,2.263591e-11,100.0
3680,0.0,0.0,2f,0.8,2,1.759746e-11,2.620478e-11,125.0
3681,-0.8014,-0.8294,2f,0.8,2,1.815169e-11,2.514669e-11,125.0
3682,-0.2677,0.215,2f,0.8,2,1.750196e-11,2.584114e-11,125.0
3683,1.6757,0.8946,2f,0.8,2,1.715456e-11,2.876592e-11,125.0
3684,0.2014,1.0447,2f,0.8,2,1.707528e-11,2.649131e-11,125.0
3685,-1.7987,2.7742,2f,0.8,2,1.620242e-11,2.400931e-11,125.0
3686,0.656,-1.2719,2f,0.8,2,1.837788e-11,2.714361e-11,125.0
3687,-0.4937,0.4482,2f,0.8,2,1.740741e-11,2.554357e-11,125.0
3688,0.3209,1.4379,2f,0.8,2,1.683815e-11,2.666398e-11,125.0
3689,-0.5189,-0.378,2f,0.8,2,1.787627e-11,2.550769e-11,125.0
3690,0.5518,0.3415,2f,0.8,2,1.745092e-11,2.699506e-11,125.0
3691,0.29,-0.1841,2f,0.8,2,1.776815e-11,2.661233e-11,125.0
3692,0.8485,-0.7446,2f,0.8,2,1.806352e-11,2.743606e-11,125.0
3693,-1.2438,0.6697,2f,0.8,2,1.727417e-11,2.461761e-11,125.0
3694,0.6131,-1.1911,2f,0.8,2,1.833089e-11,2.707999e-11,125.0
3695,0.3824,0.9694,2f,0.8,2,1.708552e-11,2.675032e-11,125.0
3696,-1.8849,0.6073,2f,0.8,2,1.732246e-11,2.390884e-11,125.0
3697,0.8013,0.2451,2f,0.8,2,1.750059e-11,2.736814e-11,125.0
3698,-1.3209,0.8362,2f,0.8,2,1.71878e-11,2.45289e-11,125.0
3699,-2.4502,-1.2897,2f,0.8,2,1.841472e-11,2.334438e-11,125.0
3700,0.0,0.0,2f,0.8,2,1.694094e-11,2.434146e-11,75.0
3701,-0.8014,-0.8294,2f,0.8,2,1.741181e-11,2.345395e-11,75.0
3702,-0.2677,0.215,2f,0.8,2,1.68378e-11,2.403111e-11,75.0
3703,1.6757,0.8946,2f,0.8,2,1.647781e-11,2.660494e-11,75.0
3704,0.2014,1.0447,2f,0.8,2,1.640158e-11,2.458819e-11,75.0
3705,-1.7987,2.7742,2f,0.8,2,1.557251e-11,2.254199e-11,75.0
3706,0.656,-1.2719,2f,0.8,2,1.765577e-11,2.516106e-11,75.0
3707,-0.4937,0.4482,2f,0.8,2,1.672134e-11,2.378096e-11,75.0
3708,0.3209,1.4379,2f,0.8,2,1.617568e-11,2.473805e-11,75.0
3709,-0.5189,-0.378,2f,0.8,2,1.716052e-11,2.375149e-11,75.0
3710,0.5518,0.3415,2f,0.8,2,1.676245e-11,2.502922e-11,75.0
3711,0.29,-0.1841,2f,0.8,2,1.705993e-11,2.469441e-11,75.0
3712,0.8485,-0.7446,2f,0.8,2,1.734455e-11,2.54195e-11,75.0
3713,-1.2438,0.6697,2f,0.8,2,1.661492e-11,2.302646e-11,75.0
3714,0.6131,-1.1911,2f,0.8,2,1.761201e-11,2.510492e-11,75.0
3715,0.3824,0.9694,2f,0.8,2,1.642671e-11,2.481398e-11,75.0
3716,-1.8849,0.6073,2f,0.8,2,1.665292e-11,2.246377e-11,75.0
3717,0.8013,0.2451,2f,0.8,2,1.680165e-11,2.535866e-11,75.0
3718,-1.3209,0.8362,2f,0.8,2,1.653002e-11,2.295566e-11,75.0
3719,-2.4502,-1.2897,2f,0.8,2,1.76646e-11,2.201012e-11,75.0
3720,0.0,0.0,2f,0.8,2,1.636042e-11,2.287487e-11,25.0
3721,-0.8014,-0.8294,2f,0.8,2,1.675474e-11,2.215788e-11,25.0
3722,-0.2677,0.215,2f,0.8,2,1.625258e-11,2.262356e-11,25.0
3723,1.6757,0.8946,2f,0.8,2,1.582751e-11,2.481776e-11,25.0
3724,0.2014,1.0447,2f,0.8,2,1.5828e-11,2.307653e-11,25.0
3725,-1.7987,2.7742,2f,0.8,2,1.498932e-11,2.139629e-11,25.0
3726,0.656,-1.2719,2f,0.8,2,1.707753e-11,2.355534e-11,25.0
3727,-0.4937,0.4482,2f,0.8,2,1.613566e-11,2.2422e-11,25.0
3728,0.3209,1.4379,2f,0.8,2,1.563052e-11,2.320014e-11,25.0
3729,-0.5189,-0.378,2f,0.8,2,1.65619e-11,2.23983e-11,25.0
3730,0.5518,0.3415,2f,0.8,2,1.617708e-11,2.34437e-11,25.0
3731,0.29,-0.1841,2f,0.8,2,1.645197e-11,2.316435e-11,25.0
3732,0.8485,-0.7446,2f,0.8,2,1.677446e-11,2.3776e-11,25.0
3733,-1.2438,0.6697,2f,0.8,2,1.602683e-11,2.180719e-11,25.0
3734,0.6131,-1.1911,2f,0.8,2,1.703457e-11,2.350778e-11,25.0
3735,0.3824,0.9694,2f,0.8,2,1.586272e-11,2.326335e-11,25.0
3736,-1.8849,0.6073,2f,0.8,2,1.605672e-11,2.132918e-11,25.0
3737,0.8013,0.2451,2f,0.8,2,1.623018e-11,2.372363e-11,25.0
3738,-1.3209,0.8362,2f,0.8,2,1.59117e-11,2.174819e-11,25.0
3739,-2.4502,-1.2897,2f,0.8,2,1.705411e-11,2.092774e-11,25.0
3740,0.0,0.0,2f,0.8,2,1.614966e-11,2.23423e-11,0.0
3741,-0.8014,-0.8294,2f,0.8,2,1.656309e-11,2.167839e-11,0.0
3742,-0.2677,0.215,2f,0.8,2,1.604192e-11,2.211138e-11,0.0
3743,1.6757,0.8946,2f,0.8,2,1.558147e-11,2.413908e-11,0.0
3744,0.2014,1.0447,2f,0.8,2,1.562108e-11,2.252676e-11,0.0
3745,-1.7987,2.7742,2f,0.8,2,1.478815e-11,2.095368e-11,0.0
3746,0.656,-1.2719,2f,0.8,2,1.681011e-11,2.296419e-11,0.0
3747,-0.4937,0.4482,2f,0.8,2,1.575022e-11,2.192489e-11,0.0
3748,0.3209,1.4379,2f,0.8,2,1.542509e-11,2.263964e-11,0.0
3749,-0.5189,-0.378,2f,0.8,2,1.6343e-11,2.190286e-11,0.0
3750,0.5518,0.3415,2f,0.8,2,1.597006e-11,2.286209e-11,0.0
3751,0.29,-0.1841,2f,0.8,2,1.624171e-11,2.260693e-11,0.0
3752,0.8485,-0.7446,2f,0.8,2,1.652321e-11,2.316675e-11,0.0
3753,-1.2438,0.6697,2f,0.8,2,1.574715e-11,2.134719e-11,0.0
3754,0.6131,-1.1911,2f,0.8,2,1.676739e-11,2.292065e-11,0.0
3755,0.3824,0.9694,2f,0.8,2,1.565655e-11,2.269735e-11,0.0
3756,-1.8849,0.6073,2f,0.8,2,1.585034e-11,2.088911e-11,0.0
3757,0.8013,0.2451,2f,0.8,2,1.601497e-11,2.311861e-11,0.0
3758,-1.3209,0.8362,2f,0.8,2,1.565816e-11,2.129103e-11,0.0
3759,-2.4502,-1.2897,2f,0.8,2,1.683668e-11,2.04997e-11,0.0
3760,0.0,0.0,2f,0.8,2,1.586685e-11,2.186875e-11,-25.0
3761,-0.8014,-0.8294,2f,0.8,2,1.632803e-11,2.124198e-11,-25.0
3762,-0.2677,0.215,2f,0.8,2,1.575607e-11,2.16525e-11,-25.0
3763,1.6757,0.8946,2f,0.8,2,1.536382e-11,2.353179e-11,-25.0
3764,0.2014,1.0447,2f,0.8,2,1.542846e-11,2.204032e-11,-25.0
3765,-1.7987,2.7742,2f,0.8,2,1.459819e-11,2.054224e-11,-25.0
3766,0.656,-1.2719,2f,0.8,2,1.661372e-11,2.244375e-11,-25.0
3767,-0.4937,0.4482,2f,0.8,2,1.561337e-11,2.14765e-11,-25.0
3768,0.3209,1.4379,2f,0.8,2,1.523313e-11,2.214483e-11,-25.0
3769,-0.5189,-0.378,2f,0.8,2,1.606548e-11,2.14556e-11,-25.0
3770,0.5518,0.3415,2f,0.8,2,1.577736e-11,2.234993e-11,-25.0
3771,0.29,-0.1841,2f,0.8,2,1.604707e-11,2.211451e-11,-25.0
3772,0.8485,-0.7446,2f,0.8,2,1.628135e-11,2.262999e-11,-25.0
3773,-1.2438,0.6697,2f,0.8,2,1.551635e-11,2.092395e-11,-25.0
3774,0.6131,-1.1911,2f,0.8,2,1.657101e-11,2.240372e-11,-25.0
3775,0.3824,0.9694,2f,0.8,2,1.546427e-11,2.219812e-11,-25.0
3776,-1.8849,0.6073,2f,0.8,2,1.565846e-11,2.047933e-11,-25.0
3777,0.8013,0.2451,2f,0.8,2,1.582355e-11,2.25858e-11,-25.0
3778,-1.3209,0.8362,2f,0.8,2,1.542829e-11,2.08697e-11,-25.0
3779,-2.4502,-1.2897,2f,0.8,2,1.660979e-11,2.009808e-11,-25.0
3780,0.0,0.0,2f,0.8,3,1.135656e-11,1.775797e-11,50.0
3781,-0.8014,-0.8294,2f,0.8,3,1.200753e-11,1.722382e-11,50.0
3782,-0.2677,0.215,2f,0.8,3,1.141948e-11,1.757983e-11,50.0
3783,1.6757,0.8946,2f,0.8,3,1.096367e-11,1.867828e-11,50.0
3784,0.2014,1.0447,2f,0.8,3,1.094087e-11,1.789461e-11,50.0
3785,-1.7987,2.7742,2f,0.8,3,1.032919e-11,1.546337e-11,50.0
3786,0.656,-1.2719,2f,0.8,3,1.187401e-11,1.819968e-11,50.0
3787,-0.4937,0.4482,2f,0.8,3,1.152439e-11,1.74301e-11,50.0
3788,0.3209,1.4379,2f,0.8,3,1.078996e-11,1.79758e-11,50.0
3789,-0.5189,-0.378,2f,0.8,3,1.134652e-11,1.741193e-11,50.0
3790,0.5518,0.3415,2f,0.8,3,1.12052e-11,1.81305e-11,50.0
3791,0.29,-0.1841,2f,0.8,3,1.142504e-11,1.795238e-11,50.0
3792,0.8485,-0.7446,2f,0.8,3,1.163752e-11,1.833279e-11,50.0
3793,-1.2438,0.6697,2f,0.8,3,1.116691e-11,1.693344e-11,50.0
3794,0.6131,-1.1911,2f,0.8,3,1.184065e-11,1.817041e-11,50.0
3795,0.3824,0.9694,2f,0.8,3,1.096528e-11,1.801652e-11,50.0
3796,-1.8849,0.6073,2f,0.8,3,1.111633e-11,1.539502e-11,50.0
3797,0.8013,0.2451,2f,0.8,3,1.12339e-11,1.830138e-11,50.0
3798,-1.3209,0.8362,2f,0.8,3,1.08557e-11,1.688268e-11,50.0
3799,-2.4502,-1.2897,2f,0.8,3,1.190052e-11,1.498996e-11,50.0
3800,0.0,0.0,2f,0.8,3,1.183595e-11,1.845309e-11,100.0
3801,-0.8014,-0.8294,2f,0.8,3,1.217402e-11,1.813517e-11,100.0
3802,-0.2677,0.215,2f,0.8,3,1.166838e-11,1.706829e-11,100.0
3803,1.6757,0.8946,2f,0.8,3,1.135687e-11,1.978077e-11,100.0
3804,0.2014,1.0447,2f,0.8,3,1.136083e-11,1.861251e-11,100.0
3805,-1.7987,2.7742,2f,0.8,3,1.087011e-11,1.748569e-11,100.0
3806,0.656,-1.2719,2f,0.8,3,1.23333e-11,1.896149e-11,100.0
3807,-0.4937,0.4482,2f,0.8,3,1.176871e-11,1.686314e-11,100.0
3808,0.3209,1.4379,2f,0.8,3,1.120191e-11,1.870684e-11,100.0
3809,-0.5189,-0.378,2f,0.8,3,1.196741e-11,1.832648e-11,100.0
3810,0.5518,0.3415,2f,0.8,3,1.16351e-11,1.888382e-11,100.0
3811,0.29,-0.1841,2f,0.8,3,1.18668e-11,1.86781e-11,100.0
3812,0.8485,-0.7446,2f,0.8,3,1.208779e-11,1.911405e-11,100.0
3813,-1.2438,0.6697,2f,0.8,3,1.172427e-11,1.784415e-11,100.0
3814,0.6131,-1.1911,2f,0.8,3,1.229872e-11,1.892804e-11,100.0
3815,0.3824,0.9694,2f,0.8,3,1.138517e-11,1.875331e-11,100.0
3816,-1.8849,0.6073,2f,0.8,3,1.16421e-11,1.742208e-11,100.0
3817,0.8013,0.2451,2f,0.8,3,1.166429e-11,1.907936e-11,100.0
3818,-1.3209,0.8362,2f,0.8,3,1.18017e-11,1.779367e-11,100.0
3819,-2.4502,-1.2897,2f,0.8,3,1.255281e-11,1.704563e-11,100.0
3820,0.0,0.0,2f,0.8,3,1.203312e-11,1.903576e-11,125.0
3821,-0.8014,-0.8294,2f,0.8,3,1.247677e-11,1.841676e-11,125.0
3822,-0.2677,0.215,2f,0.8,3,1.195066e-11,1.882971e-11,125.0
3823,1.6757,0.8946,2f,0.8,3,1.157721e-11,2.038203e-11,125.0
3824,0.2014,1.0447,2f,0.8,3,1.158743e-11,1.919536e-11,125.0
3825,-1.7987,2.7742,2f,0.8,3,1.096e-11,1.797502e-11,125.0
3826,0.656,-1.2719,2f,0.8,3,1.258707e-11,1.954511e-11,125.0
3827,-0.4937,0.4482,2f,0.8,3,1.185847e-11,1.865654e-11,125.0
3828,0.3209,1.4379,2f,0.8,3,1.142479e-11,1.929e-11,125.0
3829,-0.5189,-0.378,2f,0.8,3,1.221942e-11,1.863473e-11,125.0
3830,0.5518,0.3415,2f,0.8,3,1.187045e-11,1.94673e-11,125.0
3831,0.29,-0.1841,2f,0.8,3,1.210583e-11,1.926058e-11,125.0
3832,0.8485,-0.7446,2f,0.8,3,1.233478e-11,1.969936e-11,125.0
3833,-1.2438,0.6697,2f,0.8,3,1.192862e-11,1.685858e-11,125.0
3834,0.6131,-1.1911,2f,0.8,3,1.255078e-11,1.951142e-11,125.0
3835,0.3824,0.9694,2f,0.8,3,1.1613e-11,1.933639e-11,125.0
3836,-1.8849,0.6073,2f,0.8,3,1.207442e-11,1.791029e-11,125.0
3837,0.8013,0.2451,2f,0.8,3,1.190173e-11,1.966454e-11,125.0
3838,-1.3209,0.8362,2f,0.8,3,1.186143e-11,1.679483e-11,125.0
3839,-2.4502,-1.2897,2f,0.8,3,1.258727e-11,1.753401e-11,125.0
3840,0.0,0.0,2f,0.8,3,1.156562e-11,1.820504e-11,75.0
3841,-0.8014,-0.8294,2f,0.8,3,1.241225e-11,1.766703e-11,75.0
3842,-0.2677,0.215,2f,0.8,3,1.148395e-11,1.802481e-11,75.0
3843,1.6757,0.8946,2f,0.8,3,1.115372e-11,1.921549e-11,75.0
3844,0.2014,1.0447,2f,0.8,3,1.113944e-11,1.83442e-11,75.0
3845,-1.7987,2.7742,2f,0.8,3,1.040885e-11,1.701824e-11,75.0
3846,0.656,-1.2719,2f,0.8,3,1.210444e-11,1.840084e-11,75.0
3847,-0.4937,0.4482,2f,0.8,3,1.139382e-11,1.787403e-11,75.0
3848,0.3209,1.4379,2f,0.8,3,1.093279e-11,1.696144e-11,75.0
3849,-0.5189,-0.378,2f,0.8,3,1.173691e-11,1.785564e-11,75.0
3850,0.5518,0.3415,2f,0.8,3,1.152722e-11,1.72114e-11,75.0
3851,0.29,-0.1841,2f,0.8,3,1.16324e-11,1.840291e-11,75.0
3852,0.8485,-0.7446,2f,0.8,3,1.186543e-11,1.855366e-11,75.0
3853,-1.2438,0.6697,2f,0.8,3,1.144715e-11,1.737776e-11,75.0
3854,0.6131,-1.1911,2f,0.8,3,1.206971e-11,1.836724e-11,75.0
3855,0.3824,0.9694,2f,0.8,3,1.115106e-11,1.701447e-11,75.0
3856,-1.8849,0.6073,2f,0.8,3,1.11405e-11,1.695492e-11,75.0
3857,0.8013,0.2451,2f,0.8,3,1.145046e-11,1.851872e-11,75.0
3858,-1.3209,0.8362,2f,0.8,3,1.135443e-11,1.732737e-11,75.0
3859,-2.4502,-1.2897,2f,0.8,3,1.213241e-11,1.546127e-11,75.0
3860,0.0,0.0,2f,0.8,3,1.117786e-11,1.733827e-11,25.0
3861,-0.8014,-0.8294,2f,0.8,3,1.170757e-11,1.583663e-11,25.0
3862,-0.2677,0.215,2f,0.8,3,1.140214e-11,1.716036e-11,25.0
3863,1.6757,0.8946,2f,0.8,3,1.076698e-11,1.84803e-11,25.0
3864,0.2014,1.0447,2f,0.8,3,1.075503e-11,1.747401e-11,25.0
3865,-1.7987,2.7742,2f,0.8,3,1.01483e-11,1.501427e-11,25.0
3866,0.656,-1.2719,2f,0.8,3,1.167443e-11,1.7776e-11,25.0
3867,-0.4937,0.4482,2f,0.8,3,1.123691e-11,1.701026e-11,25.0
3868,0.3209,1.4379,2f,0.8,3,1.060737e-11,1.755446e-11,25.0
3869,-0.5189,-0.378,2f,0.8,3,1.153692e-11,1.699213e-11,25.0
3870,0.5518,0.3415,2f,0.8,3,1.101626e-11,1.770759e-11,25.0
3871,0.29,-0.1841,2f,0.8,3,1.12308e-11,1.753153e-11,25.0
3872,0.8485,-0.7446,2f,0.8,3,1.144557e-11,1.790663e-11,25.0
3873,-1.2438,0.6697,2f,0.8,3,1.088815e-11,1.540771e-11,25.0
3874,0.6131,-1.1911,2f,0.8,3,1.1641e-11,1.774717e-11,25.0
3875,0.3824,0.9694,2f,0.8,3,1.077983e-11,1.759487e-11,25.0
3876,-1.8849,0.6073,2f,0.8,3,1.091599e-11,1.494893e-11,25.0
3877,0.8013,0.2451,2f,0.8,3,1.104751e-11,1.787568e-11,25.0
3878,-1.3209,0.8362,2f,0.8,3,1.082633e-11,1.535159e-11,25.0
3879,-2.4502,-1.2897,2f,0.8,3,1.168553e-11,1.456002e-11,25.0
3880,0.0,0.0,2f,0.8,3,1.132005e-11,1.699029e-11,0.0
3881,-0.8014,-0.8294,2f,0.8,3,1.132453e-11,1.535028e-11,0.0
3882,-0.2677,0.215,2f,0.8,3,1.112705e-11,1.586566e-11,0.0
3883,1.6757,0.8946,2f,0.8,3,1.063657e-11,1.812335e-11,0.0
3884,0.2014,1.0447,2f,0.8,3,1.072882e-11,1.712633e-11,0.0
3885,-1.7987,2.7742,2f,0.8,3,1.001391e-11,1.465064e-11,0.0
3886,0.656,-1.2719,2f,0.8,3,1.153086e-11,1.742851e-11,0.0
3887,-0.4937,0.4482,2f,0.8,3,1.104726e-11,1.563016e-11,0.0
3888,0.3209,1.4379,2f,0.8,3,1.047694e-11,1.720682e-11,0.0
3889,-0.5189,-0.378,2f,0.8,3,1.137644e-11,1.560205e-11,0.0
3890,0.5518,0.3415,2f,0.8,3,1.087988e-11,1.736002e-11,0.0
3891,0.29,-0.1841,2f,0.8,3,1.110505e-11,1.718417e-11,0.0
3892,0.8485,-0.7446,2f,0.8,3,1.130605e-11,1.755834e-11,0.0
3893,-1.2438,0.6697,2f,0.8,3,1.073791e-11,1.503162e-11,0.0
3894,0.6131,-1.1911,2f,0.8,3,1.149758e-11,1.739977e-11,0.0
3895,0.3824,0.9694,2f,0.8,3,1.064699e-11,1.724733e-11,0.0
3896,-1.8849,0.6073,2f,0.8,3,1.076857e-11,1.458772e-11,0.0
3897,0.8013,0.2451,2f,0.8,3,1.091175e-11,1.752741e-11,0.0
3898,-1.3209,0.8362,2f,0.8,3,1.067603e-11,1.497728e-11,0.0
3899,-2.4502,-1.2897,2f,0.8,3,1.154567e-11,1.421186e-11,0.0
3900,0.0,0.0,2f,0.8,3,1.108773e-11,1.565223e-11,-25.0
3901,-0.8014,-0.8294,2f,0.8,3,1.139419e-11,1.499903e-11,-25.0
3902,-0.2677,0.215,2f,0.8,3,1.078259e-11,1.539237e-11,-25.0
3903,1.6757,0.8946,2f,0.8,3,1.051898e-11,1.779385e-11,-25.0
3904,0.2014,1.0447,2f,0.8,3,1.067409e-11,1.58652e-11,-25.0
3905,-1.7987,2.7742,2f,0.8,3,9.894979e-12,1.43199e-11,-25.0
3906,0.656,-1.2719,2f,0.8,3,1.140615e-11,1.710331e-11,-25.0
3907,-0.4937,0.4482,2f,0.8,3,1.09143e-11,1.522439e-11,-25.0
3908,0.3209,1.4379,2f,0.8,3,1.043393e-11,1.688025e-11,-25.0
3909,-0.5189,-0.378,2f,0.8,3,1.123957e-11,1.520485e-11,-25.0
3910,0.5518,0.3415,2f,0.8,3,1.076005e-11,1.703432e-11,-25.0
3911,0.29,-0.1841,2f,0.8,3,1.125159e-11,1.685778e-11,-25.0
3912,0.8485,-0.7446,2f,0.8,3,1.118112e-11,1.723308e-11,-25.0
3913,-1.2438,0.6697,2f,0.8,3,1.076224e-11,1.468962e-11,-25.0
3914,0.6131,-1.1911,2f,0.8,3,1.137344e-11,1.707449e-11,-25.0
3915,0.3824,0.9694,2f,0.8,3,1.061858e-11,1.692106e-11,-25.0
3916,-1.8849,0.6073,2f,0.8,3,1.06418e-11,1.425916e-11,-25.0
3917,0.8013,0.2451,2f,0.8,3,1.079056e-11,1.720196e-11,-25.0
3918,-1.3209,0.8362,2f,0.8,3,1.073226e-11,1.463689e-11,-25.0
3919,-2.4502,-1.2897,2f,0.8,3,1.143463e-11,1.389518e-11,-25.0
3920,0.0,0.0,2f,0.8,4,8.945256e-12,1.323656e-11,50.0
3921,-0.8014,-0.8294,2f,0.8,4,9.372119e-12,1.273156e-11,50.0
3922,-0.2677,0.215,2f,0.8,4,8.884854e-12,1.306459e-11,50.0
3923,1.6757,0.8946,2f,0.8,4,8.631624e-12,1.442265e-11,50.0
3924,0.2014,1.0447,2f,0.8,4,8.607442e-12,1.337048e-11,50.0
3925,-1.7987,2.7742,2f,0.8,4,8.085514e-12,1.215167e-11,50.0
3926,0.656,-1.2719,2f,0.8,4,9.330481e-12,1.36767e-11,50.0
3927,-0.4937,0.4482,2f,0.8,4,8.768776e-12,1.292278e-11,50.0
3928,0.3209,1.4379,2f,0.8,4,8.476157e-12,1.345094e-11,50.0
3929,-0.5189,-0.378,2f,0.8,4,9.034024e-12,1.29058e-11,50.0
3930,0.5518,0.3415,2f,0.8,4,8.809075e-12,1.360625e-11,50.0
3931,0.29,-0.1841,2f,0.8,4,8.985568e-12,1.342799e-11,50.0
3932,0.8485,-0.7446,2f,0.8,4,9.154986e-12,1.381209e-11,50.0
3933,-1.2438,0.6697,2f,0.8,4,8.66616e-12,1.24698e-11,50.0
3934,0.6131,-1.1911,2f,0.8,4,9.303624e-12,1.364702e-11,50.0
3935,0.3824,0.9694,2f,0.8,4,8.620904e-12,1.349165e-11,50.0
3936,-1.8849,0.6073,2f,0.8,4,8.735219e-12,1.2096e-11,50.0
3937,0.8013,0.2451,2f,0.8,4,8.837205e-12,1.377969e-11,50.0
3938,-1.3209,0.8362,2f,0.8,4,8.623474e-12,1.242483e-11,50.0
3939,-2.4502,-1.2897,2f,0.8,4,9.374924e-12,1.176484e-11,50.0
3940,0.0,0.0,2f,0.8,4,9.271837e-12,1.411166e-11,100.0
3941,-0.8014,-0.8294,2f,0.8,4,9.571373e-12,1.355637e-11,100.0
3942,-0.2677,0.215,2f,0.8,4,9.204899e-12,1.392256e-11,100.0
3943,1.6757,0.8946,2f,0.8,4,9.129626e-12,1.541587e-11,100.0
3944,0.2014,1.0447,2f,0.8,4,8.930923e-12,1.425944e-11,100.0
3945,-1.7987,2.7742,2f,0.8,4,8.64737e-12,1.293238e-11,100.0
3946,0.656,-1.2719,2f,0.8,4,9.92909e-12,1.459509e-11,100.0
3947,-0.4937,0.4482,2f,0.8,4,9.133337e-12,1.376667e-11,100.0
3948,0.3209,1.4379,2f,0.8,4,8.799802e-12,1.434815e-11,100.0
3949,-0.5189,-0.378,2f,0.8,4,9.407806e-12,1.374774e-11,100.0
3950,0.5518,0.3415,2f,0.8,4,9.357104e-12,1.451834e-11,100.0
3951,0.29,-0.1841,2f,0.8,4,9.329642e-12,1.432213e-11,100.0
3952,0.8485,-0.7446,2f,0.8,4,9.729041e-12,1.474407e-11,100.0
3953,-1.2438,0.6697,2f,0.8,4,9.119421e-12,1.327131e-11,100.0
3954,0.6131,-1.1911,2f,0.8,4,9.900251e-12,1.456251e-11,100.0
3955,0.3824,0.9694,2f,0.8,4,8.952205e-12,1.439266e-11,100.0
3956,-1.8849,0.6073,2f,0.8,4,9.033614e-12,1.287336e-11,100.0
3957,0.8013,0.2451,2f,0.8,4,9.383181e-12,1.470891e-11,100.0
3958,-1.3209,0.8362,2f,0.8,4,9.038695e-12,1.322273e-11,100.0
3959,-2.4502,-1.2897,2f,0.8,4,9.646935e-12,1.253309e-11,100.0
3960,0.0,0.0,2f,0.8,4,9.667406e-12,1.461444e-11,125.0
3961,-0.8014,-0.8294,2f,0.8,4,9.762254e-12,1.403003e-11,125.0
3962,-0.2677,0.215,2f,0.8,4,9.276061e-12,1.441558e-11,125.0
3963,1.6757,0.8946,2f,0.8,4,9.137053e-12,1.696345e-11,125.0
3964,0.2014,1.0447,2f,0.8,4,9.302159e-12,1.47702e-11,125.0
3965,-1.7987,2.7742,2f,0.8,4,8.618988e-12,1.337411e-11,125.0
3966,0.656,-1.2719,2f,0.8,4,1.010277e-11,1.512252e-11,125.0
3967,-0.4937,0.4482,2f,0.8,4,9.316805e-12,1.425162e-11,125.0
3968,0.3209,1.4379,2f,0.8,4,9.168439e-12,1.486367e-11,125.0
3969,-0.5189,-0.378,2f,0.8,4,9.598341e-12,1.423151e-11,125.0
3970,0.5518,0.3415,2f,0.8,4,9.527151e-12,1.504226e-11,125.0
3971,0.29,-0.1841,2f,0.8,4,9.714943e-12,1.483575e-11,125.0
3972,0.8485,-0.7446,2f,0.8,4,9.895827e-12,1.527933e-11,125.0
3973,-1.2438,0.6697,2f,0.8,4,9.258359e-12,1.373017e-11,125.0
3974,0.6131,-1.1911,2f,0.8,4,1.007439e-11,1.508828e-11,125.0
3975,0.3824,0.9694,2f,0.8,4,9.321105e-12,1.491029e-11,125.0
3976,-1.8849,0.6073,2f,0.8,4,9.285122e-12,1.331148e-11,125.0
3977,0.8013,0.2451,2f,0.8,4,9.547353e-12,1.524265e-11,125.0
3978,-1.3209,0.8362,2f,0.8,4,9.19926e-12,1.367905e-11,125.0
